Date,Time,amdno,wbgt,dt_popup,lat,long,kjName,guideline
2023/8/24,9:00,88686,28.7,8月24日 9時時点,30.385,130.65833333333333,屋久島,厳重警戒
2023/8/24,9:00,88706,31.2,8月24日 9時時点,30.235,130.555,尾之間,危険
2023/8/24,9:00,88736,29.7,8月24日 9時時点,29.84,129.86666666666667,中之島,厳重警戒
2023/8/24,9:00,88836,29.0,8月24日 9時時点,28.378333333333334,129.495,名瀬,厳重警戒
2023/8/24,9:00,88901,30.3,8月24日 9時時点,28.143333333333334,129.315,古仁屋,厳重警戒
2023/8/24,9:00,88956,30.3,8月24日 9時時点,27.676666666666666,128.97333333333333,伊仙,厳重警戒
2023/8/24,9:00,88971,30.4,8月24日 9時時点,27.431666666666665,128.705,沖永良部,厳重警戒
2023/8/24,9:00,91011,30.7,8月24日 9時時点,26.948333333333334,127.94,伊是名,厳重警戒
2023/8/24,9:00,91021,29.9,8月24日 9時時点,26.835,128.27166666666668,奥,厳重警戒
2023/8/24,9:00,91107,32.0,8月24日 9時時点,26.593333333333334,127.965,名護,危険
2023/8/24,9:00,91146,31.2,8月24日 9時時点,26.336666666666666,126.80333333333333,久米島,危険
2023/8/24,9:00,91166,31.1,8月24日 9時時点,26.363333333333333,127.97166666666666,宮城島,危険
2023/8/24,9:00,91181,30.0,8月24日 9時時点,26.21,127.36333333333333,渡嘉敷,厳重警戒
2023/8/24,9:00,91197,29.2,8月24日 9時時点,26.206666666666667,127.68666666666667,那覇,厳重警戒
2023/8/24,9:00,91241,30.5,8月24日 9時時点,26.153333333333332,127.765,糸数,厳重警戒
2023/8/24,9:00,92011,30.9,8月24日 9時時点,25.828333333333333,131.22833333333332,南大東,厳重警戒
2023/8/24,9:00,93041,29.1,8月24日 9時時点,24.793333333333333,125.27833333333334,宮古島,厳重警戒
2023/8/24,9:00,94001,31.2,8月24日 9時時点,24.506666666666668,124.28,伊原間,危険
2023/8/24,9:00,94017,30.8,8月24日 9時時点,24.466666666666665,123.01,与那国島,厳重警戒
2023/8/24,9:00,94062,31.5,8月24日 9時時点,24.426666666666666,123.765,西表島,危険
2023/8/24,9:00,94081,30.2,8月24日 9時時点,24.336666666666666,124.16333333333333,石垣島,厳重警戒
2023/8/24,9:00,94101,31.1,8月24日 9時時点,24.265,123.87166666666667,大原,危険
2023/8/24,9:00,94116,30.5,8月24日 9時時点,24.055,123.76666666666667,波照間,厳重警戒
