,観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),13日の最高気温(℃),13日の最高気温の品質情報,13日の最高気温起時（時）,13日の最高気温起時（分）,13日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（12日まで）,今年の最高気温（12日まで）の品質情報,今年の最高気温（12日まで）を観測した起日（年）,今年の最高気温（12日まで）を観測した起日（月）,今年の最高気温（12日まで）を観測した起日（日）,12日までの観測史上1位の値（℃）,12日までの観測史上1位の値の品質情報,12日までの観測史上1位の値を観測した起日（年）,12日までの観測史上1位の値を観測した起日（月）,12日までの観測史上1位の値を観測した起日（日）,12日までの11月の1位の値,12日までの11月の1位の値の品質情報,12日までの11月の1位の値の起日（年）,12日までの11月の1位の値の起日（月）,12日までの11月の1位の値の起日（日）,統計開始年,date
706,71066,徳島県,池田（イケダ）,,2024,11,13,6,0,13.4,4,2.0,2.0,4.0,,,,,,,0.0,37.6,5,2024,8,22,37.6,8,2024,8,22,26.5,8,2023,11,2,1978,2024-11-13
707,71087,徳島県,穴吹（アナブキ）,,2024,11,13,6,0,14.4,4,1.0,52.0,4.0,,,,,,,0.0,38.0,5,2024,7,29,38.4,8,2020,8,17,27.6,8,2023,11,2,2001,2024-11-13
708,71106,徳島県,徳島（トクシマ）,47895.0,2024,11,13,6,0,16.9,4,2.0,7.0,4.0,,,,,,,0.0,37.7,5,2024,7,29,38.4,8,1994,7,15,27.1,8,1977,11,1,1891,2024-11-13
709,71191,徳島県,京上（キョウジョウ）,,2024,11,13,6,0,10.2,4,2.0,18.0,4.0,,,,,,,0.0,36.1,5,2024,8,3,36.1,8,2024,8,3,25.3,8,2023,11,3,1978,2024-11-13
710,71231,徳島県,蒲生田（カモダ）,,2024,11,13,6,0,18.6,4,0.0,1.0,4.0,,,,,,,0.0,36.0,5,2024,7,30,36.3,8,2013,8,11,26.0,8,2023,11,5,1978,2024-11-13
711,71251,徳島県,木頭（キトウ）,,2024,11,13,6,0,11.2,4,0.0,11.0,4.0,,,,,,,0.0,38.6,5,2024,7,29,39.0,8,2020,8,18,25.8,8,2023,11,3,1979,2024-11-13
712,71266,徳島県,日和佐（ヒワサ）,,2024,11,13,6,0,19.2,4,0.0,46.0,4.0,,,,,,,0.0,38.3,5,2024,8,15,38.3,8,2024,8,15,26.6,8,2020,11,20,1976,2024-11-13
713,71291,徳島県,海陽（カイヨウ）,,2024,11,13,6,0,13.5,4,0.0,10.0,4.0,,,,,,,0.0,36.4,5,2024,7,9,36.9,8,2013,8,23,27.4,8,2018,11,9,2009,2024-11-13
714,72061,香川県,内海（ウチノミ）,,2024,11,13,6,0,18.3,4,0.0,21.0,4.0,,,,,,,0.0,37.4,5,2024,8,3,38.4,8,2000,8,21,27.2,8,2023,11,5,1978,2024-11-13
715,72086,香川県,高松（タカマツ）,47891.0,2024,11,13,6,0,17.0,4,0.0,3.0,4.0,,,,,,,0.0,37.6,5,2024,7,28,38.6,8,2013,8,11,26.9,8,2023,11,6,1941,2024-11-13
716,72111,香川県,多度津（タドツ）,47890.0,2024,11,13,6,0,16.6,4,0.0,4.0,4.0,,,,,,,0.0,37.3,5,2024,8,4,38.5,8,1994,7,16,26.8,8,1914,11,4,1892,2024-11-13
717,72121,香川県,滝宮（タキノミヤ）,,2024,11,13,6,0,13.3,4,1.0,15.0,4.0,,,,,,,0.0,38.1,5,2024,8,4,38.1,8,2024,8,4,27.8,8,2023,11,5,1978,2024-11-13
718,72126,香川県,香南（コウナン）,,2024,11,13,6,0,15.7,4,0.0,12.0,4.0,,,,,,,0.0,36.4,5,2024,8,9,37.8,8,2018,8,14,26.5,8,2023,11,5,2003,2024-11-13
719,72146,香川県,引田（ヒケタ）,,2024,11,13,6,0,16.9,4,0.0,9.0,4.0,,,,,,,0.0,37.1,5,2024,7,29,37.1,8,2024,7,29,27.0,8,2023,11,5,1978,2024-11-13
720,72161,香川県,財田（サイタ）,,2024,11,13,6,0,13.7,4,0.0,44.0,4.0,,,,,,,0.0,37.8,5,2024,8,3,38.4,8,2017,8,6,26.9,8,2023,11,5,1978,2024-11-13
721,73001,愛媛県,大三島（オオミシマ）,,2024,11,13,6,0,13.1,4,6.0,0.0,4.0,,,,,,,0.0,37.0,5,2024,8,13,38.0,8,1994,7,16,25.5,8,2023,11,6,1978,2024-11-13
722,73076,愛媛県,今治（イマバリ）,,2024,11,13,6,0,13.6,4,0.0,20.0,4.0,,,,,,,0.0,37.2,5,2024,8,7,37.7,8,2008,8,3,24.7,8,1977,11,1,1976,2024-11-13
723,73126,愛媛県,西条（サイジョウ）,,2024,11,13,6,0,15.1,4,0.0,4.0,4.0,,,,,,,0.0,37.1,5,2024,7,6,37.9,8,2022,8,15,25.6,8,2020,11,20,1978,2024-11-13
724,73141,愛媛県,新居浜（ニイハマ）,,2024,11,13,6,0,15.6,4,0.0,1.0,4.0,,,,,,,0.0,36.8,5,2024,8,9,37.9,8,2020,8,16,26.4,8,2020,11,19,2016,2024-11-13
725,73151,愛媛県,四国中央（シコクチュウオウ）,,2024,11,13,6,0,16.1,4,0.0,31.0,4.0,,,,,,,0.0,36.3,5,2024,8,9,38.3,8,2018,7,24,25.8,8,2019,11,18,1978,2024-11-13
726,73166,愛媛県,松山（マツヤマ）,47887.0,2024,11,13,6,0,15.9,4,0.0,1.0,4.0,,,,,,,0.0,36.9,5,2024,8,16,37.4,8,2018,8,7,28.0,8,1977,11,1,1890,2024-11-13
727,73168,愛媛県,松山南吉田（マツヤマミナミヨシダ）,,2024,11,13,6,0,18.1,4,0.0,8.0,4.0,,,,,,,0.0,35.7,5,2024,8,27,37.4,8,2020,8,26,29.2,8,2023,11,6,2003,2024-11-13
728,73256,愛媛県,長浜（ナガハマ）,,2024,11,13,6,0,18.7,4,1.0,10.0,4.0,,,,,,,0.0,36.3,5,2024,7,19,36.3,8,2024,7,19,28.1,8,2024,11,2,1978,2024-11-13
729,73276,愛媛県,久万（クマ）,,2024,11,13,6,0,10.0,4,0.0,8.0,4.0,,,,,,,0.0,36.2,5,2024,8,4,36.5,8,2020,8,17,26.0,8,2023,11,3,1978,2024-11-13
730,73306,愛媛県,大洲（オオズ）,,2024,11,13,6,0,13.4,4,1.0,51.0,4.0,,,,,,,0.0,37.2,5,2024,8,4,38.3,8,2020,8,17,28.4,8,2023,11,5,1978,2024-11-13
731,73341,愛媛県,瀬戸（セト）,,2024,11,13,6,0,17.7,4,2.0,2.0,4.0,,,,,,,0.0,34.0,5,2024,8,18,34.4,8,2023,8,5,26.2,8,2023,11,4,1997,2024-11-13
732,73406,愛媛県,宇和（ウワ）,,2024,11,13,6,0,12.3,4,0.0,23.0,4.0,,,,,,,0.0,37.2,5,2024,8,8,38.2,8,2018,8,14,26.7,8,2023,11,5,1978,2024-11-13
733,73442,愛媛県,宇和島（ウワジマ）,47892.0,2024,11,13,6,0,14.6,4,0.0,1.0,4.0,,,,,,,0.0,36.4,5,2024,8,27,40.2,8,1927,7,22,28.4,8,2023,11,6,1922,2024-11-13
734,73446,愛媛県,近永（チカナガ）,,2024,11,13,6,0,12.6,4,0.0,57.0,4.0,,,,,,,0.0,37.1,5,2024,8,15,37.6,8,2013,8,12,29.1,8,2024,11,2,1979,2024-11-13
735,73516,愛媛県,御荘（ミショウ）,,2024,11,13,6,0,14.1,4,0.0,40.0,4.0,,,,,,,0.0,37.8,5,2024,8,1,39.0,8,2020,8,15,27.3,8,2024,11,2,1978,2024-11-13
736,74056,高知県,本川（ホンガワ）,,2024,11,13,6,0,10.3,4,0.0,50.0,4.0,,,,,,,0.0,35.8,5,2024,8,1,36.5,8,1994,7,11,22.6,8,2023,11,2,1979,2024-11-13
737,74071,高知県,本山（モトヤマ）,,2024,11,13,6,0,11.8,4,3.0,43.0,4.0,,,,,,,0.0,38.1,5,2024,8,1,38.1,8,2024,8,1,26.2,8,2023,11,3,1977,2024-11-13
738,74136,高知県,大栃（オオドチ）,,2024,11,13,6,0,13.6,4,0.0,24.0,4.0,,,,,,,0.0,37.8,5,2024,7,29,38.5,8,2020,8,16,26.3,8,2023,11,5,1977,2024-11-13
739,74182,高知県,高知（コウチ）,47893.0,2024,11,13,6,0,15.9,4,0.0,16.0,4.0,,,,,,,0.0,37.7,5,2024,7,30,38.4,8,1965,8,22,28.0,8,2000,11,2,1886,2024-11-13
740,74187,高知県,後免（ゴメン）,,2024,11,13,6,0,19.5,4,0.0,1.0,4.0,,,,,,,0.0,37.2,5,2024,7,31,37.2,8,2024,7,31,27.2,8,2023,11,5,1978,2024-11-13
741,74188,高知県,南国日章（ナンコクニッショウ）,,2024,11,13,6,0,18.8,4,0.0,10.0,4.0,,,,,,,0.0,39.4,5,2024,8,16,39.4,8,2024,8,16,26.9,8,2023,11,5,2003,2024-11-13
742,74271,高知県,安芸（アキ）,,2024,11,13,6,0,17.3,4,0.0,8.0,4.0,,,,,,,0.0,35.4,5,2024,8,31,36.5,8,2016,8,21,27.4,8,2023,11,5,1977,2024-11-13
743,74296,高知県,梼原（ユスハラ）,,2024,11,13,6,0,9.8,4,0.0,2.0,4.0,,,,,,,0.0,37.7,5,2024,8,17,38.7,8,2013,8,12,26.2,8,2023,11,2,1977,2024-11-13
744,74311,高知県,須崎（スサキ）,,2024,11,13,6,0,15.2,4,0.0,13.0,4.0,,,,,,,0.0,38.3,5,2024,7,29,39.3,8,2006,8,8,28.8,8,2000,11,2,1977,2024-11-13
745,74361,高知県,窪川（クボカワ）,,2024,11,13,6,0,11.2,4,0.0,26.0,4.0,,,,,,,0.0,37.7,5,2024,8,16,38.8,8,2013,8,11,26.5,8,2024,11,2,1977,2024-11-13
746,74372,高知県,室戸岬（ムロトミサキ）,47899.0,2024,11,13,6,0,18.8,4,0.0,6.0,4.0,,,,,,,0.0,33.6,5,2024,8,16,35.0,8,1942,7,30,26.4,8,2000,11,2,1920,2024-11-13
747,74381,高知県,江川崎（エカワサキ）,,2024,11,13,6,0,13.0,4,2.0,30.0,4.0,,,,,,,0.0,39.9,5,2024,8,8,41.0,8,2013,8,12,29.7,8,2023,11,2,1977,2024-11-13
748,74436,高知県,佐賀（サガ）,,2024,11,13,6,0,15.2,4,0.0,13.0,4.0,,,,,,,0.0,38.0,5,2024,7,5,38.6,8,2013,7,25,26.8,8,2024,11,2,1977,2024-11-13
749,74447,高知県,宿毛（スクモ）,47897.0,2024,11,13,6,0,15.0,4,0.0,34.0,4.0,,,,,,,0.0,38.3,5,2024,8,16,39.5,8,2020,8,15,27.6,8,2024,11,2,1943,2024-11-13
750,74456,高知県,中村（ナカムラ）,,2024,11,13,6,0,14.6,4,0.0,1.0,4.0,,,,,,,0.0,39.8,5,2024,8,16,39.8,8,2024,8,16,28.0,8,2024,11,2,1976,2024-11-13
751,74516,高知県,清水（シミズ）,47898.0,2024,11,13,6,0,20.2,4,1.0,59.0,4.0,,,,,,,0.0,37.2,5,2024,8,16,37.2,8,2024,8,16,27.7,8,2024,11,2,1940,2024-11-13
752,81011,山口県,須佐（スサ）,,2024,11,13,6,0,13.2,4,5.0,43.0,4.0,,,,,,,0.0,37.0,5,2024,8,22,37.3,8,2023,8,3,26.7,8,2023,11,5,1977,2024-11-13
753,81071,山口県,萩（ハギ）,47754.0,2024,11,13,6,0,14.2,4,0.0,10.0,4.0,,,,,,,0.0,37.2,5,2024,8,23,38.3,8,2017,8,6,27.3,8,2023,11,5,1948,2024-11-13
754,81116,山口県,油谷（ユヤ）,,2024,11,13,6,0,17.4,4,6.0,0.0,4.0,,,,,,,0.0,36.8,5,2024,8,22,36.8,8,2024,8,22,27.0,8,2020,11,19,1977,2024-11-13
755,81151,山口県,徳佐（トクサ）,,2024,11,13,6,0,11.1,4,0.0,16.0,4.0,,,,,,,0.0,35.6,5,2024,8,8,36.4,8,2021,8,6,25.5,8,2023,11,2,1977,2024-11-13
756,81196,山口県,秋吉台（アキヨシダイ）,,2024,11,13,6,0,14.1,4,5.0,21.0,4.0,,,,,,,0.0,34.8,5,2024,8,14,35.6,8,2018,7,26,26.1,8,2023,11,2,1977,2024-11-13
757,81231,山口県,広瀬（ヒロセ）,,2024,11,13,6,0,11.9,4,0.0,4.0,4.0,,,,,,,0.0,39.0,5,2024,8,15,39.0,8,2024,8,15,29.1,8,2023,11,2,1976,2024-11-13
758,81266,山口県,豊田（トヨタ）,,2024,11,13,6,0,11.5,4,0.0,46.0,4.0,,,,,,,0.0,36.0,5,2024,8,8,36.2,8,2001,8,2,26.4,8,2023,11,3,1977,2024-11-13
759,81286,山口県,山口（ヤマグチ）,47784.0,2024,11,13,6,0,13.3,4,0.0,4.0,4.0,,,,,,,0.0,38.8,5,2024,8,8,38.8,8,2024,8,8,28.1,8,2023,11,2,1966,2024-11-13
760,81321,山口県,岩国（イワクニ）,,2024,11,13,6,0,12.6,4,0.0,11.0,4.0,,,,,,,0.0,38.3,5,2024,7,30,38.3,8,2024,7,30,27.0,8,2023,11,6,1977,2024-11-13
761,81371,山口県,防府（ホウフ）,,2024,11,13,6,0,13.2,4,0.0,12.0,4.0,,,,,,,0.0,37.6,5,2024,8,16,37.7,8,2013,8,11,26.5,8,2023,11,5,1977,2024-11-13
762,81386,山口県,下松（クダマツ）,,2024,11,13,6,0,14.2,4,0.0,26.0,4.0,,,,,,,0.0,36.9,5,2024,8,2,37.2,8,2023,8,6,28.0,8,2023,11,5,1977,2024-11-13
763,81397,山口県,玖珂（クガ）,,2024,11,13,6,0,12.0,4,0.0,1.0,4.0,,,,,,,0.0,38.1,5,2024,8,15,38.1,8,2024,8,15,27.0,8,2023,11,5,1977,2024-11-13
764,81428,山口県,下関（シモノセキ）,47762.0,2024,11,13,6,0,16.3,4,0.0,3.0,4.0,,,,,,,0.0,36.1,5,2024,8,5,37.0,8,1960,8,10,26.9,8,2015,11,8,1883,2024-11-13
765,81436,山口県,宇部（ウベ）,,2024,11,13,6,0,14.8,4,1.0,25.0,4.0,,,,,,,0.0,36.8,5,2024,8,16,37.0,8,2016,8,20,26.0,8,2023,11,2,2001,2024-11-13
766,81481,山口県,柳井（ヤナイ）,,2024,11,13,6,0,14.8,4,0.0,32.0,4.0,,,,,,,0.0,36.7,5,2024,8,2,36.7,8,2024,8,2,26.3,8,2023,11,6,1977,2024-11-13
767,81486,山口県,安下庄（アゲノショウ）,,2024,11,13,6,0,16.8,4,5.0,53.0,4.0,,,,,,,0.0,35.5,5,2024,8,18,35.7,8,2023,8,20,25.7,8,2023,11,3,1977,2024-11-13
768,82046,福岡県,宗像（ムナカタ）,,2024,11,13,6,0,13.4,4,0.0,1.0,4.0,,,,,,,0.0,38.2,5,2024,8,20,38.2,8,2024,8,20,27.5,8,2023,11,5,1977,2024-11-13
769,82056,福岡県,八幡（ヤハタ）,,2024,11,13,6,0,14.9,4,0.0,5.0,4.0,,,,,,,0.0,37.6,5,2024,8,20,37.6,8,2024,8,20,27.5,8,2023,11,3,1977,2024-11-13
770,82068,福岡県,空港北町（クウコウキタマチ）,,2024,11,13,6,0,16.7,4,1.0,16.0,4.0,,,,,,,0.0,35.8,5,2024,8,6,36.4,8,2016,8,10,26.8,8,2020,11,19,2006,2024-11-13
771,82101,福岡県,行橋（ユクハシ）,,2024,11,13,6,0,13.7,4,0.0,58.0,4.0,,,,,,,0.0,38.0,5,2024,8,8,38.5,8,2013,8,11,26.8,8,2015,11,8,1977,2024-11-13
772,82136,福岡県,飯塚（イイヅカ）,47809.0,2024,11,13,6,0,13.4,4,0.0,21.0,4.0,,,,,,,0.0,37.8,5,2024,8,2,38.3,8,2020,8,20,28.1,8,2023,11,2,1935,2024-11-13
773,82171,福岡県,前原（マエバル）,,2024,11,13,6,0,14.6,4,0.0,1.0,4.0,,,,,,,0.0,38.5,5,2024,8,20,38.9,8,2017,8,5,28.2,8,2023,11,5,1977,2024-11-13
774,82182,福岡県,福岡（フクオカ）,47807.0,2024,11,13,6,0,16.6,4,0.0,9.0,4.0,,,,,,,0.0,38.0,5,2024,9,19,38.3,8,2018,7,20,29.3,8,2023,11,5,1890,2024-11-13
775,82186,福岡県,博多（ハカタ）,,2024,11,13,6,0,15.6,4,0.0,19.0,4.0,,,,,,,0.0,38.2,5,2024,8,21,38.2,8,2024,8,21,28.9,8,2023,11,5,2003,2024-11-13
776,82191,福岡県,太宰府（ダザイフ）,,2024,11,13,6,0,14.1,4,0.0,7.0,4.0,,,,,,,0.0,39.3,5,2024,8,2,39.3,8,2024,8,2,29.2,8,2023,11,5,1977,2024-11-13
777,82206,福岡県,添田（ソエダ）,,2024,11,13,6,0,12.9,4,0.0,1.0,4.0,,,,,,,0.0,37.1,5,2024,8,3,37.8,8,2018,8,14,26.5,8,2023,11,2,1977,2024-11-13
778,82261,福岡県,朝倉（アサクラ）,,2024,11,13,6,0,13.8,4,1.0,5.0,4.0,,,,,,,0.0,38.3,5,2024,8,5,38.8,8,1994,7,16,29.7,8,2023,11,5,1977,2024-11-13
779,82306,福岡県,久留米（クルメ）,,2024,11,13,6,0,15.1,4,0.0,25.0,4.0,,,,,,,0.0,39.5,5,2024,8,5,39.5,8,2024,8,5,29.6,8,2023,11,5,1977,2024-11-13
780,82317,福岡県,黒木（クロギ）,,2024,11,13,6,0,12.3,4,2.0,7.0,4.0,,,,,,,0.0,38.3,5,2024,8,4,39.2,8,1994,7,16,29.1,8,2023,11,5,1977,2024-11-13
781,82361,福岡県,大牟田（オオムタ）,,2024,11,13,6,0,14.3,4,1.0,5.0,4.0,,,,,,,0.0,38.1,5,2024,8,4,38.1,8,2024,8,4,27.6,8,2023,11,5,1977,2024-11-13
782,83021,大分県,国見（クニミ）,,2024,11,13,6,0,15.2,4,0.0,58.0,4.0,,,,,,,0.0,35.9,5,2024,8,14,37.3,8,2013,8,10,27.4,8,2020,11,19,1977,2024-11-13
783,83051,大分県,中津（ナカツ）,,2024,11,13,6,0,14.1,4,2.0,17.0,4.0,,,,,,,0.0,37.0,5,2024,7,9,37.9,8,2013,7,25,27.9,8,2020,11,19,2011,2024-11-13
784,83061,大分県,豊後高田（ブンゴタカダ）,,2024,11,13,6,0,13.9,4,0.0,58.0,4.0,,,,,,,0.0,37.7,5,2024,8,23,37.7,8,2024,8,23,27.9,8,2020,11,19,1977,2024-11-13
785,83106,大分県,院内（インナイ）,,2024,11,13,6,0,12.1,4,1.0,31.0,4.0,,,,,,,0.0,37.6,5,2024,8,23,37.8,8,2015,7,31,28.4,8,2015,11,8,1977,2024-11-13
786,83121,大分県,杵築（キツキ）,,2024,11,13,6,0,16.3,4,1.0,35.0,4.0,,,,,,,0.0,36.6,5,2024,8,16,37.4,8,2020,8,18,28.3,8,2020,11,19,1978,2024-11-13
787,83126,大分県,武蔵（ムサシ）,,2024,11,13,6,0,17.1,4,1.0,6.0,4.0,,,,,,,0.0,35.5,5,2024,7,29,36.3,8,2020,8,16,26.3,8,2020,11,19,2003,2024-11-13
788,83137,大分県,日田（ヒタ）,47814.0,2024,11,13,6,0,12.5,4,0.0,1.0,4.0,,,,,,,0.0,39.3,5,2024,8,5,39.9,8,2018,8,13,29.6,8,2023,11,5,1942,2024-11-13
789,83191,大分県,玖珠（クス）,,2024,11,13,6,0,11.0,4,2.0,48.0,4.0,,,,,,,0.0,37.7,5,2024,8,20,38.8,8,1994,7,18,26.7,8,2020,11,19,1977,2024-11-13
790,83201,大分県,湯布院（ユフイン）,,2024,11,13,6,0,12.5,4,3.0,59.0,4.0,,,,,,,0.0,35.3,5,2024,8,3,35.9,8,2013,8,10,26.1,8,2023,11,2,1977,2024-11-13
791,83216,大分県,大分（オオイタ）,47815.0,2024,11,13,6,0,15.3,4,1.0,46.0,4.0,,,,,,,0.0,37.4,5,2024,7,27,37.8,8,2013,7,24,28.0,8,2015,11,8,1887,2024-11-13
792,83341,大分県,犬飼（イヌカイ）,,2024,11,13,6,0,12.4,4,0.0,5.0,4.0,,,,,,,0.0,39.2,5,2024,7,30,39.2,8,2024,7,30,29.9,8,2015,11,8,1977,2024-11-13
793,83371,大分県,竹田（タケタ）,,2024,11,13,6,0,11.4,4,0.0,20.0,4.0,,,,,,,0.0,38.1,5,2024,8,1,38.1,8,2024,8,1,27.3,8,2015,11,8,1977,2024-11-13
794,83401,大分県,佐伯（サイキ）,,2024,11,13,6,0,16.8,4,3.0,16.0,4.0,,,,,,,0.0,36.6,5,2024,8,23,36.6,8,2024,8,23,28.6,8,2015,11,8,1977,2024-11-13
795,83431,大分県,宇目（ウメ）,,2024,11,13,6,0,10.9,4,0.0,23.0,4.0,,,,,,,0.0,37.8,5,2024,8,1,38.1,8,2013,8,10,28.0,8,2023,11,2,1977,2024-11-13
796,83476,大分県,蒲江（カマエ）,,2024,11,13,6,0,18.1,4,0.0,31.0,4.0,,,,,,,0.0,36.3,5,2024,8,10,38.3,8,2020,8,18,26.6,8,2024,11,2,1977,2024-11-13
797,84012,長崎県,鰐浦（ワニウラ）,,2024,11,13,6,0,19.5,4,0.0,15.0,4.0,,,,,,,0.0,34.7,5,2024,8,22,36.0,8,2013,8,19,25.3,8,2023,11,4,1995,2024-11-13
798,84072,長崎県,厳原（イヅハラ）,47800.0,2024,11,13,6,0,19.4,4,2.0,49.0,4.0,,,,,,,0.0,35.6,5,2024,8,3,36.9,8,2018,7,26,26.9,8,1979,11,2,1886,2024-11-13
799,84076,長崎県,美津島（ミツシマ）,,2024,11,13,6,0,18.4,4,4.0,39.0,4.0,,,,,,,0.0,34.3,5,2024,8,3,35.7,8,2013,8,10,26.3,8,2023,11,2,2003,2024-11-13
800,84121,長崎県,芦辺（アシベ）,,2024,11,13,6,0,18.5,4,3.0,44.0,4.0,,,,,,,0.0,35.0,5,2024,8,8,35.0,8,2024,8,8,25.7,8,2020,11,19,1977,2024-11-13
801,84122,長崎県,石田（イシダ）,,2024,11,13,6,0,19.7,4,3.0,37.0,4.0,,,,,,,0.0,34.6,5,2024,8,3,35.0,8,2016,8,13,25.0,8,2023,11,3,2003,2024-11-13
802,84171,長崎県,平戸（ヒラド）,47805.0,2024,11,13,6,0,18.7,4,0.0,22.0,4.0,,,,,,,0.0,34.5,5,2024,7,25,35.1,8,1960,8,7,26.9,8,2023,11,5,1940,2024-11-13
803,84183,長崎県,松浦（マツウラ）,,2024,11,13,6,0,15.0,4,5.0,0.0,4.0,,,,,,,0.0,37.0,5,2024,7,25,37.0,8,2024,7,25,28.8,8,2023,11,5,2011,2024-11-13
804,84266,長崎県,佐世保（サセボ）,47812.0,2024,11,13,6,0,15.9,4,3.0,23.0,4.0,,,,,,,0.0,37.7,5,2024,8,8,38.1,8,2023,8,6,27.9,8,2023,11,5,1946,2024-11-13
805,84306,長崎県,西海（サイカイ）,,2024,11,13,6,0,15.5,4,0.0,47.0,4.0,,,,,,,0.0,37.1,5,2024,9,15,38.0,8,2023,8,6,27.2,8,2023,11,4,2021,2024-11-13
806,84341,長崎県,有川（アリカワ）,,2024,11,13,6,0,19.4,4,0.0,1.0,4.0,,,,,,,0.0,36.8,5,2024,8,4,36.8,8,2024,8,4,27.0,8,2023,11,2,1977,2024-11-13
807,84371,長崎県,大村（オオムラ）,,2024,11,13,6,0,16.0,4,2.0,13.0,4.0,,,,,,,0.0,38.1,5,2024,9,19,38.7,8,2018,8,12,27.6,8,2023,11,5,1996,2024-11-13
808,84496,長崎県,長崎（ナガサキ）,47817.0,2024,11,13,6,0,15.9,4,0.0,4.0,4.0,,,,,,,0.0,36.7,5,2024,9,18,37.7,8,2013,8,18,27.4,8,1897,11,3,1878,2024-11-13
809,84519,長崎県,雲仙岳（ウンゼンダケ）,47818.0,2024,11,13,6,0,13.8,4,2.0,52.0,4.0,,,,,,,0.0,32.0,5,2024,8,3,33.2,8,2017,8,2,22.9,8,2023,11,5,1924,2024-11-13
810,84523,長崎県,島原（シマバラ）,,2024,11,13,6,0,18.4,4,2.0,46.0,4.0,,,,,,,0.0,39.2,5,2024,8,4,39.2,8,2024,8,4,28.4,8,2023,11,5,2006,2024-11-13
811,84536,長崎県,福江（フクエ）,47843.0,2024,11,13,6,0,17.1,4,5.0,55.0,4.0,,,,,,,0.0,35.2,5,2024,8,9,35.9,8,2013,8,19,26.6,8,1996,11,5,1962,2024-11-13
812,84537,長崎県,上大津（カミオオヅ）,,2024,11,13,6,0,17.8,4,4.0,45.0,4.0,,,,,,,0.0,34.0,5,2024,8,9,36.9,8,2013,8,19,26.0,8,2011,11,3,2003,2024-11-13
813,84561,長崎県,口之津（クチノツ）,,2024,11,13,6,0,17.4,4,0.0,1.0,4.0,,,,,,,0.0,37.8,5,2024,9,14,38.8,8,2009,8,7,28.2,8,2023,11,5,1976,2024-11-13
814,84597,長崎県,脇岬（ワキミサキ）,,2024,11,13,6,0,18.1,4,1.0,18.0,4.0,,,,,,,0.0,35.5,5,2024,9,18,36.2,8,2023,8,5,26.6,8,2024,11,2,2021,2024-11-13
815,85033,佐賀県,唐津（カラツ）,,2024,11,13,6,0,16.2,4,5.0,58.0,4.0,,,,,,,0.0,37.3,5,2024,8,2,37.3,8,2024,8,2,28.2,8,2023,11,5,2010,2024-11-13
816,85116,佐賀県,伊万里（イマリ）,,2024,11,13,6,0,14.2,4,0.0,3.0,4.0,,,,,,,0.0,36.9,5,2024,9,15,37.8,8,2018,8,14,28.3,8,2023,11,2,1977,2024-11-13
817,85142,佐賀県,佐賀（サガ）,47813.0,2024,11,13,6,0,15.3,4,0.0,41.0,4.0,,,,,,,0.0,38.3,5,2024,8,5,39.6,8,1994,7,16,29.6,8,1897,11,4,1890,2024-11-13
818,85161,佐賀県,嬉野（ウレシノ）,,2024,11,13,6,0,12.4,4,0.0,18.0,4.0,,,,,,,0.0,37.7,5,2024,8,27,39.0,8,2018,8,13,27.9,8,2023,11,5,1977,2024-11-13
819,85166,佐賀県,白石（シロイシ）,,2024,11,13,6,0,13.7,4,0.0,31.0,4.0,,,,,,,0.0,38.0,5,2024,8,14,39.0,8,1994,7,16,27.8,8,2023,11,5,1977,2024-11-13
820,85176,佐賀県,川副（カワソエ）,,2024,11,13,6,0,14.6,4,0.0,14.0,4.0,,,,,,,0.0,36.6,5,2024,8,4,37.1,8,2018,8,7,27.7,8,2023,11,5,2003,2024-11-13
821,86006,熊本県,鹿北（カホク）,,2024,11,13,6,0,11.5,4,0.0,53.0,4.0,,,,,,,0.0,37.3,5,2024,8,24,37.3,8,2024,8,24,28.8,8,2023,11,5,1977,2024-11-13
822,86066,熊本県,南小国（ミナミオグニ）,,2024,11,13,6,0,9.1,4,0.0,15.0,4.0,,,,,,,0.0,35.3,5,2024,8,4,36.5,8,2020,8,19,25.5,8,2003,11,8,1977,2024-11-13
823,86086,熊本県,岱明（タイメイ）,,2024,11,13,6,0,14.5,4,0.0,30.0,4.0,,,,,,,0.0,38.4,5,2024,8,4,38.4,8,2024,8,4,28.5,8,2023,11,5,1977,2024-11-13
824,86101,熊本県,菊池（キクチ）,,2024,11,13,6,0,13.3,4,0.0,7.0,4.0,,,,,,,0.0,37.7,5,2024,7,25,38.8,8,2018,7,19,28.7,8,2023,11,5,1977,2024-11-13
825,86111,熊本県,阿蘇乙姫（アソオトヒメ）,,2024,11,13,6,0,10.4,4,0.0,13.0,4.0,,,,,,,0.0,34.5,5,2024,8,8,34.9,8,2016,8,11,24.8,8,2023,11,5,1978,2024-11-13
826,86141,熊本県,熊本（クマモト）,47819.0,2024,11,13,6,0,14.8,4,0.0,12.0,4.0,,,,,,,0.0,38.8,5,2024,8,4,38.8,8,2024,8,4,30.0,8,2023,11,5,1890,2024-11-13
