,date,max,year,month,day,month_day,month_day_flourish
6039,2012-07-02,27.0,2012,7,2,07-02,7/2
6040,2012-07-03,27.7,2012,7,3,07-03,7/3
6041,2012-07-04,29.0,2012,7,4,07-04,7/4
6042,2012-07-05,29.4,2012,7,5,07-05,7/5
6043,2012-07-06,28.8,2012,7,6,07-06,7/6
6044,2012-07-07,25.1,2012,7,7,07-07,7/7
6045,2012-07-08,26.6,2012,7,8,07-08,7/8
6046,2012-07-09,28.9,2012,7,9,07-09,7/9
6047,2012-07-10,31.0,2012,7,10,07-10,7/10
6048,2012-07-11,30.9,2012,7,11,07-11,7/11
6049,2012-07-12,27.4,2012,7,12,07-12,7/12
6050,2012-07-13,31.0,2012,7,13,07-13,7/13
6051,2012-07-14,33.0,2012,7,14,07-14,7/14
6052,2012-07-15,32.7,2012,7,15,07-15,7/15
6053,2012-07-16,33.0,2012,7,16,07-16,7/16
6054,2012-07-17,34.4,2012,7,17,07-17,7/17
6055,2012-07-18,32.1,2012,7,18,07-18,7/18
6056,2012-07-19,35.1,2012,7,19,07-19,7/19
6057,2012-07-20,22.2,2012,7,20,07-20,7/20
6058,2012-07-21,21.9,2012,7,21,07-21,7/21
6059,2012-07-22,23.3,2012,7,22,07-22,7/22
6060,2012-07-23,29.0,2012,7,23,07-23,7/23
6061,2012-07-24,31.8,2012,7,24,07-24,7/24
6062,2012-07-25,33.2,2012,7,25,07-25,7/25
6063,2012-07-26,35.4,2012,7,26,07-26,7/26
6064,2012-07-27,34.2,2012,7,27,07-27,7/27
6065,2012-07-28,33.3,2012,7,28,07-28,7/28
6066,2012-07-29,33.1,2012,7,29,07-29,7/29
6067,2012-07-30,33.3,2012,7,30,07-30,7/30
6068,2012-07-31,33.9,2012,7,31,07-31,7/31
6069,2012-08-01,33.1,2012,8,1,08-01,8/1
6070,2012-08-02,34.7,2012,8,2,08-02,8/2
6071,2012-08-03,34.0,2012,8,3,08-03,8/3
6072,2012-08-04,31.8,2012,8,4,08-04,8/4
6073,2012-08-05,34.2,2012,8,5,08-05,8/5
6074,2012-08-06,29.4,2012,8,6,08-06,8/6
6075,2012-08-07,32.4,2012,8,7,08-07,8/7
6076,2012-08-08,29.6,2012,8,8,08-08,8/8
6077,2012-08-09,30.2,2012,8,9,08-09,8/9
6078,2012-08-10,31.2,2012,8,10,08-10,8/10
6079,2012-08-11,31.6,2012,8,11,08-11,8/11
6080,2012-08-12,30.9,2012,8,12,08-12,8/12
6081,2012-08-13,34.5,2012,8,13,08-13,8/13
6082,2012-08-14,30.6,2012,8,14,08-14,8/14
6083,2012-08-15,33.4,2012,8,15,08-15,8/15
6084,2012-08-16,34.5,2012,8,16,08-16,8/16
6085,2012-08-17,35.7,2012,8,17,08-17,8/17
6086,2012-08-18,30.8,2012,8,18,08-18,8/18
6087,2012-08-19,33.1,2012,8,19,08-19,8/19
6088,2012-08-20,33.0,2012,8,20,08-20,8/20
6089,2012-08-21,34.0,2012,8,21,08-21,8/21
6090,2012-08-22,33.5,2012,8,22,08-22,8/22
6091,2012-08-23,34.2,2012,8,23,08-23,8/23
6092,2012-08-24,35.2,2012,8,24,08-24,8/24
6093,2012-08-25,34.4,2012,8,25,08-25,8/25
6094,2012-08-26,34.8,2012,8,26,08-26,8/26
6095,2012-08-27,35.0,2012,8,27,08-27,8/27
6096,2012-08-28,33.8,2012,8,28,08-28,8/28
6097,2012-08-29,32.5,2012,8,29,08-29,8/29
6098,2012-08-30,35.6,2012,8,30,08-30,8/30
6099,2012-08-31,33.8,2012,8,31,08-31,8/31
6100,2012-09-01,31.4,2012,9,1,09-01,9/1
6101,2012-09-02,28.6,2012,9,2,09-02,9/2
6102,2012-09-03,30.6,2012,9,3,09-03,9/3
6103,2012-09-04,31.4,2012,9,4,09-04,9/4
6104,2012-09-05,33.2,2012,9,5,09-05,9/5
6105,2012-09-06,32.9,2012,9,6,09-06,9/6
6106,2012-09-07,31.4,2012,9,7,09-07,9/7
6107,2012-09-08,32.5,2012,9,8,09-08,9/8
6108,2012-09-09,32.8,2012,9,9,09-09,9/9
6109,2012-09-10,33.1,2012,9,10,09-10,9/10
6110,2012-09-11,33.5,2012,9,11,09-11,9/11
6111,2012-09-12,32.9,2012,9,12,09-12,9/12
6112,2012-09-13,33.8,2012,9,13,09-13,9/13
6113,2012-09-14,32.1,2012,9,14,09-14,9/14
6114,2012-09-15,32.3,2012,9,15,09-15,9/15
6115,2012-09-16,31.7,2012,9,16,09-16,9/16
6116,2012-09-17,30.7,2012,9,17,09-17,9/17
6117,2012-09-18,31.8,2012,9,18,09-18,9/18
6118,2012-09-19,29.1,2012,9,19,09-19,9/19
6119,2012-09-20,31.0,2012,9,20,09-20,9/20
6120,2012-09-21,26.9,2012,9,21,09-21,9/21
6121,2012-09-22,25.2,2012,9,22,09-22,9/22
6122,2012-09-23,22.5,2012,9,23,09-23,9/23
6123,2012-09-24,28.1,2012,9,24,09-24,9/24
6124,2012-09-25,22.4,2012,9,25,09-25,9/25
6125,2012-09-26,25.5,2012,9,26,09-26,9/26
6126,2012-09-27,24.8,2012,9,27,09-27,9/27
6127,2012-09-28,25.1,2012,9,28,09-28,9/28
6128,2012-09-29,28.1,2012,9,29,09-29,9/29
6129,2012-09-30,29.5,2012,9,30,09-30,9/30
6130,2013-06-01,26.0,2013,6,1,06-01,6/1
6131,2013-06-02,23.3,2013,6,2,06-02,6/2
6132,2013-06-03,24.9,2013,6,3,06-03,6/3
6133,2013-06-04,29.1,2013,6,4,06-04,6/4
6134,2013-06-05,27.7,2013,6,5,06-05,6/5
6135,2013-06-06,25.3,2013,6,6,06-06,6/6
6136,2013-06-07,25.4,2013,6,7,06-07,6/7
6137,2013-06-08,27.7,2013,6,8,06-08,6/8
6138,2013-06-09,29.1,2013,6,9,06-09,6/9
6139,2013-06-10,27.5,2013,6,10,06-10,6/10
6140,2013-06-11,23.0,2013,6,11,06-11,6/11
6141,2013-06-12,24.1,2013,6,12,06-12,6/12
6142,2013-06-13,22.5,2013,6,13,06-13,6/13
6143,2013-06-14,27.0,2013,6,14,06-14,6/14
6144,2013-06-15,29.9,2013,6,15,06-15,6/15
6145,2013-06-16,25.2,2013,6,16,06-16,6/16
6146,2013-06-17,29.3,2013,6,17,06-17,6/17
6147,2013-06-18,30.2,2013,6,18,06-18,6/18
6148,2013-06-19,28.0,2013,6,19,06-19,6/19
6149,2013-06-20,24.3,2013,6,20,06-20,6/20
6150,2013-06-21,24.0,2013,6,21,06-21,6/21
6151,2013-06-22,26.4,2013,6,22,06-22,6/22
6152,2013-06-23,27.9,2013,6,23,06-23,6/23
6153,2013-06-24,27.7,2013,6,24,06-24,6/24
6154,2013-06-25,26.3,2013,6,25,06-25,6/25
6155,2013-06-26,23.7,2013,6,26,06-26,6/26
6156,2013-06-27,27.5,2013,6,27,06-27,6/27
6157,2013-06-28,25.5,2013,6,28,06-28,6/28
6158,2013-06-29,28.5,2013,6,29,06-29,6/29
6159,2013-06-30,27.8,2013,6,30,06-30,6/30
6160,2013-07-01,26.1,2013,7,1,07-01,7/1
6161,2013-07-02,27.9,2013,7,2,07-02,7/2
6162,2013-07-03,27.4,2013,7,3,07-03,7/3
6163,2013-07-04,27.3,2013,7,4,07-04,7/4
6164,2013-07-05,28.9,2013,7,5,07-05,7/5
6165,2013-07-06,33.7,2013,7,6,07-06,7/6
6166,2013-07-07,35.4,2013,7,7,07-07,7/7
6167,2013-07-08,35.3,2013,7,8,07-08,7/8
6168,2013-07-09,35.4,2013,7,9,07-09,7/9
6169,2013-07-10,35.3,2013,7,10,07-10,7/10
6170,2013-07-11,34.5,2013,7,11,07-11,7/11
6171,2013-07-12,34.9,2013,7,12,07-12,7/12
6172,2013-07-13,34.4,2013,7,13,07-13,7/13
6173,2013-07-14,34.6,2013,7,14,07-14,7/14
6174,2013-07-15,35.1,2013,7,15,07-15,7/15
6175,2013-07-16,29.1,2013,7,16,07-16,7/16
6176,2013-07-17,29.1,2013,7,17,07-17,7/17
6177,2013-07-18,31.8,2013,7,18,07-18,7/18
6178,2013-07-19,30.5,2013,7,19,07-19,7/19
6179,2013-07-20,28.3,2013,7,20,07-20,7/20
6180,2013-07-21,29.0,2013,7,21,07-21,7/21
6181,2013-07-22,30.4,2013,7,22,07-22,7/22
6182,2013-07-23,35.2,2013,7,23,07-23,7/23
6183,2013-07-24,27.1,2013,7,24,07-24,7/24
6184,2013-07-25,29.3,2013,7,25,07-25,7/25
6185,2013-07-26,32.3,2013,7,26,07-26,7/26
6186,2013-07-27,33.1,2013,7,27,07-27,7/27
6187,2013-07-28,31.8,2013,7,28,07-28,7/28
6188,2013-07-29,27.3,2013,7,29,07-29,7/29
6189,2013-07-30,31.2,2013,7,30,07-30,7/30
6190,2013-07-31,30.7,2013,7,31,07-31,7/31
6191,2013-08-01,32.8,2013,8,1,08-01,8/1
6192,2013-08-02,29.1,2013,8,2,08-02,8/2
6193,2013-08-03,30.8,2013,8,3,08-03,8/3
6194,2013-08-04,31.3,2013,8,4,08-04,8/4
6195,2013-08-05,32.2,2013,8,5,08-05,8/5
6196,2013-08-06,32.0,2013,8,6,08-06,8/6
6197,2013-08-07,34.5,2013,8,7,08-07,8/7
6198,2013-08-08,34.1,2013,8,8,08-08,8/8
6199,2013-08-09,34.5,2013,8,9,08-09,8/9
6200,2013-08-10,37.4,2013,8,10,08-10,8/10
6201,2013-08-11,38.3,2013,8,11,08-11,8/11
6202,2013-08-12,35.8,2013,8,12,08-12,8/12
6203,2013-08-13,34.7,2013,8,13,08-13,8/13
6204,2013-08-14,34.3,2013,8,14,08-14,8/14
6205,2013-08-15,34.9,2013,8,15,08-15,8/15
6206,2013-08-16,33.0,2013,8,16,08-16,8/16
6207,2013-08-17,32.9,2013,8,17,08-17,8/17
6208,2013-08-18,33.3,2013,8,18,08-18,8/18
6209,2013-08-19,34.2,2013,8,19,08-19,8/19
6210,2013-08-20,33.9,2013,8,20,08-20,8/20
6211,2013-08-21,33.4,2013,8,21,08-21,8/21
6212,2013-08-22,32.1,2013,8,22,08-22,8/22
6213,2013-08-23,30.9,2013,8,23,08-23,8/23
6214,2013-08-24,33.5,2013,8,24,08-24,8/24
6215,2013-08-25,28.5,2013,8,25,08-25,8/25
6216,2013-08-26,29.6,2013,8,26,08-26,8/26
6217,2013-08-27,30.5,2013,8,27,08-27,8/27
6218,2013-08-28,33.2,2013,8,28,08-28,8/28
6219,2013-08-29,32.6,2013,8,29,08-29,8/29
6220,2013-08-30,36.8,2013,8,30,08-30,8/30
6221,2013-08-31,35.3,2013,8,31,08-31,8/31
6222,2013-09-01,35.7,2013,9,1,09-01,9/1
6223,2013-09-02,33.1,2013,9,2,09-02,9/2
6224,2013-09-03,33.7,2013,9,3,09-03,9/3
6225,2013-09-04,30.8,2013,9,4,09-04,9/4
6226,2013-09-05,29.4,2013,9,5,09-05,9/5
6227,2013-09-06,28.3,2013,9,6,09-06,9/6
6228,2013-09-07,29.1,2013,9,7,09-07,9/7
6229,2013-09-08,28.9,2013,9,8,09-08,9/8
6230,2013-09-09,28.7,2013,9,9,09-09,9/9
6231,2013-09-10,27.9,2013,9,10,09-10,9/10
6232,2013-09-11,27.7,2013,9,11,09-11,9/11
6233,2013-09-12,31.5,2013,9,12,09-12,9/12
6234,2013-09-13,32.0,2013,9,13,09-13,9/13
6235,2013-09-14,32.5,2013,9,14,09-14,9/14
6236,2013-09-15,29.4,2013,9,15,09-15,9/15
6237,2013-09-16,29.3,2013,9,16,09-16,9/16
6238,2013-09-17,28.6,2013,9,17,09-17,9/17
6239,2013-09-18,28.7,2013,9,18,09-18,9/18
6240,2013-09-19,28.8,2013,9,19,09-19,9/19
6241,2013-09-20,29.3,2013,9,20,09-20,9/20
6242,2013-09-21,29.9,2013,9,21,09-21,9/21
6243,2013-09-22,30.1,2013,9,22,09-22,9/22
6244,2013-09-23,24.3,2013,9,23,09-23,9/23
6245,2013-09-24,26.4,2013,9,24,09-24,9/24
6246,2013-09-25,24.6,2013,9,25,09-25,9/25
6247,2013-09-26,24.2,2013,9,26,09-26,9/26
6248,2013-09-27,24.2,2013,9,27,09-27,9/27
6249,2013-09-28,25.3,2013,9,28,09-28,9/28
6250,2013-09-29,26.2,2013,9,29,09-29,9/29
6251,2013-09-30,26.2,2013,9,30,09-30,9/30
6252,2014-06-01,33.1,2014,6,1,06-01,6/1
6253,2014-06-02,31.4,2014,6,2,06-02,6/2
6254,2014-06-03,28.9,2014,6,3,06-03,6/3
6255,2014-06-04,29.4,2014,6,4,06-04,6/4
6256,2014-06-05,23.3,2014,6,5,06-05,6/5
6257,2014-06-06,20.9,2014,6,6,06-06,6/6
6258,2014-06-07,19.2,2014,6,7,06-07,6/7
6259,2014-06-08,22.4,2014,6,8,06-08,6/8
6260,2014-06-09,25.6,2014,6,9,06-09,6/9
6261,2014-06-10,27.8,2014,6,10,06-10,6/10
6262,2014-06-11,24.4,2014,6,11,06-11,6/11
6263,2014-06-12,23.7,2014,6,12,06-12,6/12
6264,2014-06-13,30.3,2014,6,13,06-13,6/13
6265,2014-06-14,29.4,2014,6,14,06-14,6/14
6266,2014-06-15,29.6,2014,6,15,06-15,6/15
6267,2014-06-16,29.8,2014,6,16,06-16,6/16
6268,2014-06-17,27.8,2014,6,17,06-17,6/17
6269,2014-06-18,25.1,2014,6,18,06-18,6/18
6270,2014-06-19,28.5,2014,6,19,06-19,6/19
6271,2014-06-20,27.9,2014,6,20,06-20,6/20
6272,2014-06-21,27.7,2014,6,21,06-21,6/21
6273,2014-06-22,23.6,2014,6,22,06-22,6/22
6274,2014-06-23,27.8,2014,6,23,06-23,6/23
6275,2014-06-24,26.6,2014,6,24,06-24,6/24
6276,2014-06-25,26.2,2014,6,25,06-25,6/25
6277,2014-06-26,28.2,2014,6,26,06-26,6/26
6278,2014-06-27,26.2,2014,6,27,06-27,6/27
6279,2014-06-28,24.8,2014,6,28,06-28,6/28
6280,2014-06-29,28.9,2014,6,29,06-29,6/29
6281,2014-06-30,27.3,2014,6,30,06-30,6/30
6282,2014-07-01,29.6,2014,7,1,07-01,7/1
6283,2014-07-02,30.3,2014,7,2,07-02,7/2
6284,2014-07-03,27.5,2014,7,3,07-03,7/3
6285,2014-07-04,23.4,2014,7,4,07-04,7/4
6286,2014-07-05,24.3,2014,7,5,07-05,7/5
6287,2014-07-06,28.5,2014,7,6,07-06,7/6
6288,2014-07-07,24.9,2014,7,7,07-07,7/7
6289,2014-07-08,31.5,2014,7,8,07-08,7/8
6290,2014-07-09,25.7,2014,7,9,07-09,7/9
6291,2014-07-10,29.7,2014,7,10,07-10,7/10
6292,2014-07-11,34.2,2014,7,11,07-11,7/11
6293,2014-07-12,32.8,2014,7,12,07-12,7/12
6294,2014-07-13,28.0,2014,7,13,07-13,7/13
6295,2014-07-14,32.9,2014,7,14,07-14,7/14
6296,2014-07-15,32.5,2014,7,15,07-15,7/15
6297,2014-07-16,32.3,2014,7,16,07-16,7/16
6298,2014-07-17,31.8,2014,7,17,07-17,7/17
6299,2014-07-18,27.5,2014,7,18,07-18,7/18
6300,2014-07-19,26.4,2014,7,19,07-19,7/19
6301,2014-07-20,29.9,2014,7,20,07-20,7/20
6302,2014-07-21,28.8,2014,7,21,07-21,7/21
6303,2014-07-22,31.2,2014,7,22,07-22,7/22
6304,2014-07-23,33.1,2014,7,23,07-23,7/23
6305,2014-07-24,34.6,2014,7,24,07-24,7/24
6306,2014-07-25,35.6,2014,7,25,07-25,7/25
6307,2014-07-26,34.6,2014,7,26,07-26,7/26
6308,2014-07-27,34.5,2014,7,27,07-27,7/27
6309,2014-07-28,30.7,2014,7,28,07-28,7/28
6310,2014-07-29,31.8,2014,7,29,07-29,7/29
6311,2014-07-30,31.8,2014,7,30,07-30,7/30
6312,2014-07-31,33.9,2014,7,31,07-31,7/31
6313,2014-08-01,33.5,2014,8,1,08-01,8/1
6314,2014-08-02,35.3,2014,8,2,08-02,8/2
6315,2014-08-03,35.5,2014,8,3,08-03,8/3
6316,2014-08-04,34.7,2014,8,4,08-04,8/4
6317,2014-08-05,36.1,2014,8,5,08-05,8/5
6318,2014-08-06,35.7,2014,8,6,08-06,8/6
6319,2014-08-07,34.2,2014,8,7,08-07,8/7
6320,2014-08-08,31.7,2014,8,8,08-08,8/8
6321,2014-08-09,27.8,2014,8,9,08-09,8/9
6322,2014-08-10,29.4,2014,8,10,08-10,8/10
6323,2014-08-11,32.9,2014,8,11,08-11,8/11
6324,2014-08-12,29.6,2014,8,12,08-12,8/12
6325,2014-08-13,31.5,2014,8,13,08-13,8/13
6326,2014-08-14,30.1,2014,8,14,08-14,8/14
6327,2014-08-15,33.6,2014,8,15,08-15,8/15
6328,2014-08-16,31.2,2014,8,16,08-16,8/16
6329,2014-08-17,30.8,2014,8,17,08-17,8/17
6330,2014-08-18,33.6,2014,8,18,08-18,8/18
6331,2014-08-19,34.7,2014,8,19,08-19,8/19
6332,2014-08-20,34.5,2014,8,20,08-20,8/20
6333,2014-08-21,34.1,2014,8,21,08-21,8/21
6334,2014-08-22,34.6,2014,8,22,08-22,8/22
6335,2014-08-23,30.3,2014,8,23,08-23,8/23
6336,2014-08-24,32.1,2014,8,24,08-24,8/24
6337,2014-08-25,29.3,2014,8,25,08-25,8/25
6338,2014-08-26,26.9,2014,8,26,08-26,8/26
6339,2014-08-27,23.4,2014,8,27,08-27,8/27
6340,2014-08-28,23.0,2014,8,28,08-28,8/28
6341,2014-08-29,26.2,2014,8,29,08-29,8/29
6342,2014-08-30,26.1,2014,8,30,08-30,8/30
6343,2014-08-31,25.7,2014,8,31,08-31,8/31
6344,2014-09-01,23.8,2014,9,1,09-01,9/1
6345,2014-09-02,29.8,2014,9,2,09-02,9/2
6346,2014-09-03,27.3,2014,9,3,09-03,9/3
6347,2014-09-04,27.7,2014,9,4,09-04,9/4
6348,2014-09-05,31.6,2014,9,5,09-05,9/5
6349,2014-09-06,31.1,2014,9,6,09-06,9/6
6350,2014-09-07,24.4,2014,9,7,09-07,9/7
6351,2014-09-08,24.4,2014,9,8,09-08,9/8
6352,2014-09-09,28.1,2014,9,9,09-09,9/9
6353,2014-09-10,26.9,2014,9,10,09-10,9/10
6354,2014-09-11,23.2,2014,9,11,09-11,9/11
6355,2014-09-12,27.5,2014,9,12,09-12,9/12
6356,2014-09-13,27.3,2014,9,13,09-13,9/13
6357,2014-09-14,28.7,2014,9,14,09-14,9/14
6358,2014-09-15,26.0,2014,9,15,09-15,9/15
6359,2014-09-16,29.5,2014,9,16,09-16,9/16
6360,2014-09-17,26.1,2014,9,17,09-17,9/17
6361,2014-09-18,25.9,2014,9,18,09-18,9/18
6362,2014-09-19,25.6,2014,9,19,09-19,9/19
6363,2014-09-20,22.3,2014,9,20,09-20,9/20
6364,2014-09-21,26.7,2014,9,21,09-21,9/21
6365,2014-09-22,27.2,2014,9,22,09-22,9/22
6366,2014-09-23,26.4,2014,9,23,09-23,9/23
6367,2014-09-24,25.9,2014,9,24,09-24,9/24
6368,2014-09-25,28.5,2014,9,25,09-25,9/25
6369,2014-09-26,28.1,2014,9,26,09-26,9/26
6370,2014-09-27,23.5,2014,9,27,09-27,9/27
6371,2014-09-28,27.0,2014,9,28,09-28,9/28
6372,2014-09-29,28.3,2014,9,29,09-29,9/29
6373,2014-09-30,29.1,2014,9,30,09-30,9/30
6374,2015-06-01,27.7,2015,6,1,06-01,6/1
6375,2015-06-02,28.7,2015,6,2,06-02,6/2
6376,2015-06-03,22.9,2015,6,3,06-03,6/3
6377,2015-06-04,29.1,2015,6,4,06-04,6/4
6378,2015-06-05,22.5,2015,6,5,06-05,6/5
6379,2015-06-06,24.6,2015,6,6,06-06,6/6
6380,2015-06-07,25.5,2015,6,7,06-07,6/7
6381,2015-06-08,25.3,2015,6,8,06-08,6/8
6382,2015-06-09,21.9,2015,6,9,06-09,6/9
6383,2015-06-10,27.8,2015,6,10,06-10,6/10
6384,2015-06-11,27.5,2015,6,11,06-11,6/11
6385,2015-06-12,25.0,2015,6,12,06-12,6/12
6386,2015-06-13,29.0,2015,6,13,06-13,6/13
6387,2015-06-14,26.8,2015,6,14,06-14,6/14
6388,2015-06-15,30.8,2015,6,15,06-15,6/15
6389,2015-06-16,27.2,2015,6,16,06-16,6/16
6390,2015-06-17,24.8,2015,6,17,06-17,6/17
6391,2015-06-18,26.1,2015,6,18,06-18,6/18
6392,2015-06-19,20.8,2015,6,19,06-19,6/19
6393,2015-06-20,26.9,2015,6,20,06-20,6/20
6394,2015-06-21,22.8,2015,6,21,06-21,6/21
6395,2015-06-22,26.8,2015,6,22,06-22,6/22
6396,2015-06-23,28.8,2015,6,23,06-23,6/23
6397,2015-06-24,29.9,2015,6,24,06-24,6/24
6398,2015-06-25,28.7,2015,6,25,06-25,6/25
6399,2015-06-26,25.6,2015,6,26,06-26,6/26
6400,2015-06-27,25.5,2015,6,27,06-27,6/27
6401,2015-06-28,31.4,2015,6,28,06-28,6/28
6402,2015-06-29,26.3,2015,6,29,06-29,6/29
6403,2015-06-30,26.7,2015,6,30,06-30,6/30
6404,2015-07-01,22.4,2015,7,1,07-01,7/1
6405,2015-07-02,25.0,2015,7,2,07-02,7/2
6406,2015-07-03,23.4,2015,7,3,07-03,7/3
6407,2015-07-04,25.9,2015,7,4,07-04,7/4
6408,2015-07-05,21.9,2015,7,5,07-05,7/5
6409,2015-07-06,21.1,2015,7,6,07-06,7/6
6410,2015-07-07,24.3,2015,7,7,07-07,7/7
6411,2015-07-08,26.6,2015,7,8,07-08,7/8
6412,2015-07-09,20.4,2015,7,9,07-09,7/9
6413,2015-07-10,28.9,2015,7,10,07-10,7/10
6414,2015-07-11,31.3,2015,7,11,07-11,7/11
6415,2015-07-12,32.0,2015,7,12,07-12,7/12
6416,2015-07-13,34.2,2015,7,13,07-13,7/13
6417,2015-07-14,34.3,2015,7,14,07-14,7/14
6418,2015-07-15,33.2,2015,7,15,07-15,7/15
6419,2015-07-16,28.9,2015,7,16,07-16,7/16
6420,2015-07-17,30.4,2015,7,17,07-17,7/17
6421,2015-07-18,29.9,2015,7,18,07-18,7/18
6422,2015-07-19,34.8,2015,7,19,07-19,7/19
6423,2015-07-20,33.5,2015,7,20,07-20,7/20
6424,2015-07-21,34.9,2015,7,21,07-21,7/21
6425,2015-07-22,32.8,2015,7,22,07-22,7/22
6426,2015-07-23,30.4,2015,7,23,07-23,7/23
6427,2015-07-24,33.9,2015,7,24,07-24,7/24
6428,2015-07-25,33.1,2015,7,25,07-25,7/25
6429,2015-07-26,35.8,2015,7,26,07-26,7/26
6430,2015-07-27,35.0,2015,7,27,07-27,7/27
6431,2015-07-28,34.1,2015,7,28,07-28,7/28
6432,2015-07-29,32.5,2015,7,29,07-29,7/29
6433,2015-07-30,34.3,2015,7,30,07-30,7/30
6434,2015-07-31,35.0,2015,7,31,07-31,7/31
6435,2015-08-01,35.3,2015,8,1,08-01,8/1
6436,2015-08-02,35.1,2015,8,2,08-02,8/2
6437,2015-08-03,35.0,2015,8,3,08-03,8/3
6438,2015-08-04,35.1,2015,8,4,08-04,8/4
6439,2015-08-05,35.2,2015,8,5,08-05,8/5
6440,2015-08-06,35.9,2015,8,6,08-06,8/6
6441,2015-08-07,37.7,2015,8,7,08-07,8/7
6442,2015-08-08,32.6,2015,8,8,08-08,8/8
6443,2015-08-09,33.4,2015,8,9,08-09,8/9
6444,2015-08-10,31.9,2015,8,10,08-10,8/10
6445,2015-08-11,35.5,2015,8,11,08-11,8/11
6446,2015-08-12,33.7,2015,8,12,08-12,8/12
6447,2015-08-13,30.5,2015,8,13,08-13,8/13
6448,2015-08-14,31.8,2015,8,14,08-14,8/14
6449,2015-08-15,33.1,2015,8,15,08-15,8/15
6450,2015-08-16,31.9,2015,8,16,08-16,8/16
6451,2015-08-17,28.0,2015,8,17,08-17,8/17
6452,2015-08-18,31.9,2015,8,18,08-18,8/18
6453,2015-08-19,31.4,2015,8,19,08-19,8/19
6454,2015-08-20,27.0,2015,8,20,08-20,8/20
6455,2015-08-21,29.4,2015,8,21,08-21,8/21
6456,2015-08-22,32.7,2015,8,22,08-22,8/22
6457,2015-08-23,31.4,2015,8,23,08-23,8/23
6458,2015-08-24,29.3,2015,8,24,08-24,8/24
6459,2015-08-25,22.9,2015,8,25,08-25,8/25
6460,2015-08-26,21.3,2015,8,26,08-26,8/26
6461,2015-08-27,27.3,2015,8,27,08-27,8/27
6462,2015-08-28,22.9,2015,8,28,08-28,8/28
6463,2015-08-29,21.0,2015,8,29,08-29,8/29
6464,2015-08-30,22.5,2015,8,30,08-30,8/30
6465,2015-08-31,24.1,2015,8,31,08-31,8/31
6466,2015-09-01,26.5,2015,9,1,09-01,9/1
6467,2015-09-02,31.5,2015,9,2,09-02,9/2
6468,2015-09-03,30.4,2015,9,3,09-03,9/3
6469,2015-09-04,30.1,2015,9,4,09-04,9/4
6470,2015-09-05,29.3,2015,9,5,09-05,9/5
6471,2015-09-06,27.5,2015,9,6,09-06,9/6
6472,2015-09-07,26.1,2015,9,7,09-07,9/7
6473,2015-09-08,21.0,2015,9,8,09-08,9/8
6474,2015-09-09,25.3,2015,9,9,09-09,9/9
6475,2015-09-10,23.5,2015,9,10,09-10,9/10
6476,2015-09-11,29.3,2015,9,11,09-11,9/11
6477,2015-09-12,29.5,2015,9,12,09-12,9/12
6478,2015-09-13,27.5,2015,9,13,09-13,9/13
6479,2015-09-14,27.3,2015,9,14,09-14,9/14
6480,2015-09-15,27.5,2015,9,15,09-15,9/15
6481,2015-09-16,25.2,2015,9,16,09-16,9/16
6482,2015-09-17,18.9,2015,9,17,09-17,9/17
6483,2015-09-18,23.9,2015,9,18,09-18,9/18
6484,2015-09-19,29.3,2015,9,19,09-19,9/19
6485,2015-09-20,28.4,2015,9,20,09-20,9/20
6486,2015-09-21,27.5,2015,9,21,09-21,9/21
6487,2015-09-22,28.5,2015,9,22,09-22,9/22
6488,2015-09-23,27.2,2015,9,23,09-23,9/23
6489,2015-09-24,23.0,2015,9,24,09-24,9/24
6490,2015-09-25,19.5,2015,9,25,09-25,9/25
6491,2015-09-26,24.6,2015,9,26,09-26,9/26
6492,2015-09-27,24.5,2015,9,27,09-27,9/27
6493,2015-09-28,27.8,2015,9,28,09-28,9/28
6494,2015-09-29,26.6,2015,9,29,09-29,9/29
6495,2015-09-30,25.8,2015,9,30,09-30,9/30
6496,2016-06-01,26.4,2016,6,1,06-01,6/1
6497,2016-06-02,26.0,2016,6,2,06-02,6/2
6498,2016-06-03,24.2,2016,6,3,06-03,6/3
6499,2016-06-04,27.2,2016,6,4,06-04,6/4
6500,2016-06-05,23.4,2016,6,5,06-05,6/5
6501,2016-06-06,23.9,2016,6,6,06-06,6/6
6502,2016-06-07,20.9,2016,6,7,06-07,6/7
6503,2016-06-08,27.3,2016,6,8,06-08,6/8
6504,2016-06-09,23.7,2016,6,9,06-09,6/9
6505,2016-06-10,28.8,2016,6,10,06-10,6/10
6506,2016-06-11,29.1,2016,6,11,06-11,6/11
6507,2016-06-12,28.3,2016,6,12,06-12,6/12
6508,2016-06-13,22.7,2016,6,13,06-13,6/13
6509,2016-06-14,26.2,2016,6,14,06-14,6/14
6510,2016-06-15,22.2,2016,6,15,06-15,6/15
6511,2016-06-16,24.4,2016,6,16,06-16,6/16
6512,2016-06-17,29.2,2016,6,17,06-17,6/17
6513,2016-06-18,33.0,2016,6,18,06-18,6/18
6514,2016-06-19,29.3,2016,6,19,06-19,6/19
6515,2016-06-20,28.8,2016,6,20,06-20,6/20
6516,2016-06-21,25.7,2016,6,21,06-21,6/21
6517,2016-06-22,23.9,2016,6,22,06-22,6/22
6518,2016-06-23,26.9,2016,6,23,06-23,6/23
6519,2016-06-24,25.3,2016,6,24,06-24,6/24
