,temp,year,date
1069,12.83,1981,12/5
1070,12.83,1981,12/6
1071,12.83,1981,12/7
1072,12.89,1981,12/8
1073,12.91,1981,12/9
1074,12.96,1981,12/10
1075,12.94,1981,12/11
1076,12.86,1981,12/12
1077,12.78,1981,12/13
1078,12.75,1981,12/14
1079,12.72,1981,12/15
1080,12.67,1981,12/16
1081,12.69,1981,12/17
1082,12.66,1981,12/18
1083,12.65,1981,12/19
1084,12.64,1981,12/20
1085,12.68,1981,12/21
1086,12.71,1981,12/22
1087,12.68,1981,12/23
1088,12.61,1981,12/24
1089,12.57,1981,12/25
1090,12.56,1981,12/26
1091,12.5,1981,12/27
1092,12.46,1981,12/28
1093,12.44,1981,12/29
1094,12.36,1981,12/30
1095,12.26,1981,12/31
1096,12.19,1982,1/1
1097,12.13,1982,1/2
1098,12.08,1982,1/3
1099,12.06,1982,1/4
1100,12.01,1982,1/5
1101,11.96,1982,1/6
1102,11.93,1982,1/7
1103,11.92,1982,1/8
1104,12.03,1982,1/9
1105,12.01,1982,1/10
1106,11.96,1982,1/11
1107,11.95,1982,1/12
1108,11.97,1982,1/13
1109,11.95,1982,1/14
1110,11.9,1982,1/15
1111,11.9,1982,1/16
1112,11.87,1982,1/17
1113,11.83,1982,1/18
1114,11.91,1982,1/19
1115,12.13,1982,1/20
1116,12.17,1982,1/21
1117,12.17,1982,1/22
1118,12.12,1982,1/23
1119,12.15,1982,1/24
1120,12.18,1982,1/25
1121,12.24,1982,1/26
1122,12.29,1982,1/27
1123,12.33,1982,1/28
1124,12.33,1982,1/29
1125,12.3,1982,1/30
1126,12.29,1982,1/31
1127,12.24,1982,2/1
1128,12.18,1982,2/2
1129,12.15,1982,2/3
1130,12.16,1982,2/4
1131,12.21,1982,2/5
1132,12.24,1982,2/6
1133,12.25,1982,2/7
1134,12.25,1982,2/8
1135,12.21,1982,2/9
1136,12.3,1982,2/10
1137,12.37,1982,2/11
1138,12.4,1982,2/12
1139,12.46,1982,2/13
1140,12.43,1982,2/14
1141,12.42,1982,2/15
1142,12.53,1982,2/16
1143,12.59,1982,2/17
1144,12.58,1982,2/18
1145,12.6,1982,2/19
1146,12.64,1982,2/20
1147,12.63,1982,2/21
1148,12.53,1982,2/22
1149,12.46,1982,2/23
1150,12.4,1982,2/24
1151,12.36,1982,2/25
1152,12.34,1982,2/26
1153,12.39,1982,2/27
1154,12.42,1982,2/28
1155,12.44,1982,3/1
1156,12.48,1982,3/2
1157,12.46,1982,3/3
1158,12.49,1982,3/4
1159,12.54,1982,3/5
1160,12.53,1982,3/6
1161,12.52,1982,3/7
1162,12.47,1982,3/8
1163,12.52,1982,3/9
1164,12.66,1982,3/10
1165,12.76,1982,3/11
1166,12.86,1982,3/12
1167,12.91,1982,3/13
1168,12.94,1982,3/14
1169,12.95,1982,3/15
1170,12.99,1982,3/16
1171,13.05,1982,3/17
1172,13.04,1982,3/18
1173,13.01,1982,3/19
1174,13.0,1982,3/20
1175,13.13,1982,3/21
1176,13.18,1982,3/22
1177,13.19,1982,3/23
1178,13.15,1982,3/24
1179,13.12,1982,3/25
1180,13.05,1982,3/26
1181,13.0,1982,3/27
1182,13.02,1982,3/28
1183,13.09,1982,3/29
1184,13.18,1982,3/30
1185,13.24,1982,3/31
1186,13.32,1982,4/1
1187,13.4,1982,4/2
1188,13.39,1982,4/3
1189,13.38,1982,4/4
1190,13.45,1982,4/5
1191,13.49,1982,4/6
1192,13.55,1982,4/7
1193,13.63,1982,4/8
1194,13.72,1982,4/9
1195,13.76,1982,4/10
1196,13.83,1982,4/11
1197,13.99,1982,4/12
1198,14.12,1982,4/13
1199,14.15,1982,4/14
1200,14.11,1982,4/15
1201,14.15,1982,4/16
1202,14.22,1982,4/17
1203,14.24,1982,4/18
1204,14.23,1982,4/19
1205,14.25,1982,4/20
1206,14.22,1982,4/21
1207,14.23,1982,4/22
1208,14.24,1982,4/23
1209,14.29,1982,4/24
1210,14.29,1982,4/25
1211,14.28,1982,4/26
1212,14.28,1982,4/27
1213,14.31,1982,4/28
1214,14.35,1982,4/29
1215,14.47,1982,4/30
1216,14.62,1982,5/1
1217,14.74,1982,5/2
1218,14.77,1982,5/3
1219,14.75,1982,5/4
1220,14.73,1982,5/5
1221,14.74,1982,5/6
1222,14.82,1982,5/7
1223,14.81,1982,5/8
1224,14.8,1982,5/9
1225,14.83,1982,5/10
1226,14.81,1982,5/11
1227,14.85,1982,5/12
1228,14.96,1982,5/13
1229,14.98,1982,5/14
1230,15.01,1982,5/15
1231,15.05,1982,5/16
1232,15.07,1982,5/17
1233,15.12,1982,5/18
1234,15.14,1982,5/19
1235,15.24,1982,5/20
1236,15.3,1982,5/21
1237,15.32,1982,5/22
1238,15.32,1982,5/23
1239,15.34,1982,5/24
1240,15.39,1982,5/25
1241,15.41,1982,5/26
1242,15.44,1982,5/27
1243,15.4,1982,5/28
1244,15.39,1982,5/29
1245,15.43,1982,5/30
1246,15.42,1982,5/31
1247,15.43,1982,6/1
1248,15.47,1982,6/2
1249,15.52,1982,6/3
1250,15.59,1982,6/4
1251,15.62,1982,6/5
1252,15.67,1982,6/6
1253,15.74,1982,6/7
1254,15.76,1982,6/8
1255,15.81,1982,6/9
1256,15.83,1982,6/10
1257,15.85,1982,6/11
1258,15.87,1982,6/12
1259,15.88,1982,6/13
1260,15.86,1982,6/14
1261,15.85,1982,6/15
1262,15.82,1982,6/16
1263,15.83,1982,6/17
1264,15.85,1982,6/18
1265,15.84,1982,6/19
1266,15.77,1982,6/20
1267,15.74,1982,6/21
1268,15.64,1982,6/22
1269,15.67,1982,6/23
1270,15.79,1982,6/24
1271,15.95,1982,6/25
1272,16.05,1982,6/26
1273,16.08,1982,6/27
1274,16.1,1982,6/28
1275,16.1,1982,6/29
1276,16.13,1982,6/30
1277,16.11,1982,7/1
1278,16.06,1982,7/2
1279,16.16,1982,7/3
1280,16.24,1982,7/4
1281,16.19,1982,7/5
1282,16.18,1982,7/6
1283,16.18,1982,7/7
1284,16.12,1982,7/8
1285,16.07,1982,7/9
1286,16.0,1982,7/10
1287,15.97,1982,7/11
1288,15.94,1982,7/12
1289,15.96,1982,7/13
1290,16.0,1982,7/14
1291,16.06,1982,7/15
1292,16.19,1982,7/16
1293,16.29,1982,7/17
1294,16.26,1982,7/18
1295,16.26,1982,7/19
1296,16.31,1982,7/20
1297,16.29,1982,7/21
1298,16.19,1982,7/22
1299,16.11,1982,7/23
1300,16.14,1982,7/24
1301,16.17,1982,7/25
1302,16.14,1982,7/26
1303,16.14,1982,7/27
1304,16.17,1982,7/28
1305,16.15,1982,7/29
1306,16.13,1982,7/30
1307,16.15,1982,7/31
1308,16.16,1982,8/1
1309,16.07,1982,8/2
1310,16.08,1982,8/3
1311,16.1,1982,8/4
1312,16.14,1982,8/5
1313,16.19,1982,8/6
1314,16.16,1982,8/7
1315,16.11,1982,8/8
1316,16.01,1982,8/9
1317,15.92,1982,8/10
1318,15.86,1982,8/11
1319,15.86,1982,8/12
1320,15.91,1982,8/13
1321,15.96,1982,8/14
1322,15.99,1982,8/15
1323,15.88,1982,8/16
1324,15.82,1982,8/17
1325,15.78,1982,8/18
1326,15.82,1982,8/19
1327,15.84,1982,8/20
1328,15.82,1982,8/21
1329,15.76,1982,8/22
1330,15.77,1982,8/23
1331,15.87,1982,8/24
1332,15.88,1982,8/25
1333,15.88,1982,8/26
1334,15.85,1982,8/27
1335,15.85,1982,8/28
1336,15.77,1982,8/29
1337,15.68,1982,8/30
1338,15.64,1982,8/31
1339,15.62,1982,9/1
1340,15.64,1982,9/2
1341,15.62,1982,9/3
1342,15.65,1982,9/4
1343,15.57,1982,9/5
1344,15.52,1982,9/6
1345,15.56,1982,9/7
1346,15.66,1982,9/8
1347,15.7,1982,9/9
1348,15.66,1982,9/10
1349,15.49,1982,9/11
1350,15.36,1982,9/12
1351,15.34,1982,9/13
1352,15.29,1982,9/14
1353,15.25,1982,9/15
1354,15.29,1982,9/16
1355,15.32,1982,9/17
1356,15.31,1982,9/18
1357,15.31,1982,9/19
1358,15.27,1982,9/20
1359,15.18,1982,9/21
1360,15.13,1982,9/22
1361,15.12,1982,9/23
1362,15.05,1982,9/24
1363,15.0,1982,9/25
1364,14.99,1982,9/26
1365,14.93,1982,9/27
1366,14.91,1982,9/28
1367,14.83,1982,9/29
1368,14.77,1982,9/30
1369,14.82,1982,10/1
1370,14.81,1982,10/2
1371,14.74,1982,10/3
1372,14.73,1982,10/4
1373,14.71,1982,10/5
1374,14.71,1982,10/6
1375,14.68,1982,10/7
1376,14.6,1982,10/8
1377,14.48,1982,10/9
1378,14.46,1982,10/10
1379,14.38,1982,10/11
1380,14.36,1982,10/12
1381,14.4,1982,10/13
1382,14.43,1982,10/14
1383,14.38,1982,10/15
1384,14.31,1982,10/16
1385,14.25,1982,10/17
1386,14.18,1982,10/18
1387,14.1,1982,10/19
1388,14.02,1982,10/20
1389,13.88,1982,10/21
1390,13.78,1982,10/22
1391,13.8,1982,10/23
1392,13.78,1982,10/24
1393,13.8,1982,10/25
1394,13.81,1982,10/26
1395,13.83,1982,10/27
1396,13.88,1982,10/28
1397,13.84,1982,10/29
1398,13.71,1982,10/30
1399,13.61,1982,10/31
1400,13.62,1982,11/1
1401,13.55,1982,11/2
1402,13.51,1982,11/3
1403,13.53,1982,11/4
1404,13.51,1982,11/5
1405,13.42,1982,11/6
1406,13.38,1982,11/7
1407,13.34,1982,11/8
1408,13.28,1982,11/9
1409,13.21,1982,11/10
1410,13.21,1982,11/11
1411,13.2,1982,11/12
1412,13.12,1982,11/13
1413,13.06,1982,11/14
1414,12.99,1982,11/15
1415,12.91,1982,11/16
1416,12.9,1982,11/17
1417,12.98,1982,11/18
1418,12.99,1982,11/19
1419,12.96,1982,11/20
1420,12.97,1982,11/21
1421,13.02,1982,11/22
1422,12.99,1982,11/23
1423,12.87,1982,11/24
1424,12.76,1982,11/25
1425,12.76,1982,11/26
1426,12.76,1982,11/27
1427,12.74,1982,11/28
1428,12.77,1982,11/29
1429,12.73,1982,11/30
1430,12.6,1982,12/1
1431,12.54,1982,12/2
1432,12.52,1982,12/3
1433,12.48,1982,12/4
1434,12.45,1982,12/5
1435,12.41,1982,12/6
1436,12.47,1982,12/7
1437,12.52,1982,12/8
1438,12.58,1982,12/9
1439,12.61,1982,12/10
1440,12.66,1982,12/11
1441,12.62,1982,12/12
1442,12.59,1982,12/13
1443,12.64,1982,12/14
1444,12.76,1982,12/15
1445,12.81,1982,12/16
1446,12.84,1982,12/17
1447,12.89,1982,12/18
1448,12.9,1982,12/19
1449,12.87,1982,12/20
1450,12.85,1982,12/21
1451,12.81,1982,12/22
1452,12.76,1982,12/23
1453,12.69,1982,12/24
1454,12.64,1982,12/25
1455,12.6,1982,12/26
1456,12.55,1982,12/27
1457,12.52,1982,12/28
1458,12.48,1982,12/29
1459,12.42,1982,12/30
1460,12.33,1982,12/31
1461,12.3,1983,1/1
1462,12.23,1983,1/2
1463,12.18,1983,1/3
1464,12.23,1983,1/4
1465,12.28,1983,1/5
1466,12.32,1983,1/6
1467,12.35,1983,1/7
1468,12.4,1983,1/8
1469,12.37,1983,1/9
1470,12.39,1983,1/10
1471,12.37,1983,1/11
1472,12.34,1983,1/12
1473,12.29,1983,1/13
1474,12.22,1983,1/14
1475,12.22,1983,1/15
1476,12.25,1983,1/16
1477,12.37,1983,1/17
1478,12.44,1983,1/18
1479,12.44,1983,1/19
1480,12.43,1983,1/20
1481,12.52,1983,1/21
1482,12.62,1983,1/22
1483,12.64,1983,1/23
1484,12.56,1983,1/24
1485,12.51,1983,1/25
1486,12.43,1983,1/26
1487,12.52,1983,1/27
1488,12.66,1983,1/28
1489,12.71,1983,1/29
1490,12.75,1983,1/30
1491,12.73,1983,1/31
1492,12.66,1983,2/1
1493,12.6,1983,2/2
1494,12.56,1983,2/3
1495,12.5,1983,2/4
1496,12.49,1983,2/5
1497,12.47,1983,2/6
1498,12.45,1983,2/7
1499,12.44,1983,2/8
1500,12.48,1983,2/9
1501,12.52,1983,2/10
1502,12.53,1983,2/11
1503,12.53,1983,2/12
1504,12.54,1983,2/13
1505,12.63,1983,2/14
1506,12.7,1983,2/15
1507,12.72,1983,2/16
1508,12.74,1983,2/17
1509,12.8,1983,2/18
1510,12.84,1983,2/19
1511,12.85,1983,2/20
1512,12.86,1983,2/21
1513,12.91,1983,2/22
1514,12.88,1983,2/23
1515,12.88,1983,2/24
1516,12.88,1983,2/25
1517,12.85,1983,2/26
1518,12.86,1983,2/27
1519,12.84,1983,2/28
1520,12.93,1983,3/1
1521,13.04,1983,3/2
1522,13.1,1983,3/3
1523,13.11,1983,3/4
1524,13.1,1983,3/5
1525,13.09,1983,3/6
1526,13.11,1983,3/7
1527,13.17,1983,3/8
1528,13.21,1983,3/9
1529,13.3,1983,3/10
1530,13.32,1983,3/11
1531,13.32,1983,3/12
1532,13.32,1983,3/13
1533,13.3,1983,3/14
1534,13.22,1983,3/15
1535,13.18,1983,3/16
1536,13.22,1983,3/17
1537,13.27,1983,3/18
1538,13.34,1983,3/19
1539,13.35,1983,3/20
1540,13.3,1983,3/21
1541,13.25,1983,3/22
1542,13.29,1983,3/23
1543,13.29,1983,3/24
1544,13.37,1983,3/25
1545,13.44,1983,3/26
1546,13.55,1983,3/27
1547,13.59,1983,3/28
1548,13.59,1983,3/29
1549,13.64,1983,3/30
1550,13.72,1983,3/31
1551,13.76,1983,4/1
1552,13.69,1983,4/2
1553,13.66,1983,4/3
1554,13.71,1983,4/4
1555,13.76,1983,4/5
1556,13.83,1983,4/6
1557,13.85,1983,4/7
1558,13.86,1983,4/8
1559,13.87,1983,4/9
1560,13.88,1983,4/10
1561,13.91,1983,4/11
1562,13.97,1983,4/12
1563,13.99,1983,4/13
1564,14.05,1983,4/14
1565,14.01,1983,4/15
1566,14.05,1983,4/16
1567,14.12,1983,4/17
1568,14.2,1983,4/18
1569,14.27,1983,4/19
1570,14.37,1983,4/20
1571,14.43,1983,4/21
1572,14.44,1983,4/22
1573,14.49,1983,4/23
1574,14.59,1983,4/24
1575,14.66,1983,4/25
1576,14.74,1983,4/26
1577,14.78,1983,4/27
1578,14.83,1983,4/28
1579,14.79,1983,4/29
1580,14.79,1983,4/30
1581,14.82,1983,5/1
1582,14.85,1983,5/2
1583,14.92,1983,5/3
1584,15.0,1983,5/4
1585,15.06,1983,5/5
1586,15.04,1983,5/6
1587,15.11,1983,5/7
1588,15.18,1983,5/8
1589,15.19,1983,5/9
1590,15.17,1983,5/10
1591,15.16,1983,5/11
1592,15.15,1983,5/12
1593,15.17,1983,5/13
1594,15.16,1983,5/14
1595,15.15,1983,5/15
1596,15.17,1983,5/16
1597,15.22,1983,5/17
1598,15.31,1983,5/18
1599,15.44,1983,5/19
1600,15.51,1983,5/20
1601,15.54,1983,5/21
1602,15.56,1983,5/22
1603,15.6,1983,5/23
1604,15.64,1983,5/24
1605,15.64,1983,5/25
1606,15.68,1983,5/26
1607,15.79,1983,5/27
1608,15.85,1983,5/28
1609,15.82,1983,5/29
1610,15.8,1983,5/30
1611,15.68,1983,5/31
1612,15.57,1983,6/1
1613,15.55,1983,6/2
1614,15.59,1983,6/3
1615,15.6,1983,6/4
1616,15.6,1983,6/5
1617,15.57,1983,6/6
1618,15.53,1983,6/7
1619,15.6,1983,6/8
1620,15.68,1983,6/9
1621,15.7,1983,6/10
1622,15.7,1983,6/11
1623,15.71,1983,6/12
1624,15.76,1983,6/13
1625,15.86,1983,6/14
1626,15.96,1983,6/15
1627,16.02,1983,6/16
1628,16.12,1983,6/17
1629,16.21,1983,6/18
1630,16.32,1983,6/19
1631,16.36,1983,6/20
1632,16.32,1983,6/21
1633,16.25,1983,6/22
1634,16.24,1983,6/23
1635,16.28,1983,6/24
1636,16.36,1983,6/25
1637,16.39,1983,6/26
1638,16.38,1983,6/27
1639,16.28,1983,6/28
1640,16.2,1983,6/29
1641,16.17,1983,6/30
1642,16.17,1983,7/1
1643,16.17,1983,7/2
1644,16.08,1983,7/3
1645,16.02,1983,7/4
1646,16.04,1983,7/5
1647,16.06,1983,7/6
1648,16.12,1983,7/7
1649,16.11,1983,7/8
1650,16.09,1983,7/9
1651,16.14,1983,7/10
1652,16.22,1983,7/11
1653,16.3,1983,7/12
1654,16.36,1983,7/13
1655,16.37,1983,7/14
1656,16.26,1983,7/15
1657,16.16,1983,7/16
1658,16.16,1983,7/17
1659,16.15,1983,7/18
1660,16.15,1983,7/19
1661,16.15,1983,7/20
1662,16.18,1983,7/21
1663,16.23,1983,7/22
1664,16.24,1983,7/23
1665,16.27,1983,7/24
1666,16.21,1983,7/25
1667,16.12,1983,7/26
1668,16.11,1983,7/27
1669,16.09,1983,7/28
1670,16.08,1983,7/29
1671,16.07,1983,7/30
1672,16.11,1983,7/31
1673,16.14,1983,8/1
1674,16.09,1983,8/2
1675,16.06,1983,8/3
1676,16.15,1983,8/4
1677,16.2,1983,8/5
1678,16.24,1983,8/6
1679,16.21,1983,8/7
1680,16.17,1983,8/8
1681,16.09,1983,8/9
1682,16.15,1983,8/10
1683,16.18,1983,8/11
1684,16.24,1983,8/12
1685,16.21,1983,8/13
1686,16.19,1983,8/14
1687,16.2,1983,8/15
1688,16.25,1983,8/16
1689,16.27,1983,8/17
1690,16.28,1983,8/18
1691,16.23,1983,8/19
1692,16.16,1983,8/20
1693,16.13,1983,8/21
1694,16.09,1983,8/22
1695,16.12,1983,8/23
1696,16.2,1983,8/24
1697,16.14,1983,8/25
1698,16.1,1983,8/26
1699,16.13,1983,8/27
1700,16.13,1983,8/28
1701,16.14,1983,8/29
1702,16.16,1983,8/30
1703,16.14,1983,8/31
1704,16.05,1983,9/1
1705,15.96,1983,9/2
1706,15.93,1983,9/3
1707,15.92,1983,9/4
1708,15.88,1983,9/5
1709,15.87,1983,9/6
1710,15.87,1983,9/7
1711,15.84,1983,9/8
1712,15.79,1983,9/9
1713,15.68,1983,9/10
1714,15.61,1983,9/11
1715,15.57,1983,9/12
1716,15.58,1983,9/13
1717,15.61,1983,9/14
1718,15.66,1983,9/15
1719,15.66,1983,9/16
1720,15.65,1983,9/17
1721,15.6,1983,9/18
1722,15.49,1983,9/19
1723,15.35,1983,9/20
1724,15.28,1983,9/21
1725,15.26,1983,9/22
1726,15.24,1983,9/23
1727,15.26,1983,9/24
1728,15.31,1983,9/25
1729,15.3,1983,9/26
1730,15.18,1983,9/27
1731,15.09,1983,9/28
1732,15.04,1983,9/29
1733,15.03,1983,9/30
1734,15.02,1983,10/1
1735,14.94,1983,10/2
1736,14.85,1983,10/3
1737,14.8,1983,10/4
1738,14.7,1983,10/5
1739,14.61,1983,10/6
1740,14.57,1983,10/7
1741,14.53,1983,10/8
1742,14.53,1983,10/9
1743,14.49,1983,10/10
1744,14.43,1983,10/11
1745,14.39,1983,10/12
1746,14.39,1983,10/13
1747,14.33,1983,10/14
1748,14.24,1983,10/15
1749,14.19,1983,10/16
1750,14.06,1983,10/17
1751,14.0,1983,10/18
1752,13.98,1983,10/19
1753,14.0,1983,10/20
1754,14.03,1983,10/21
1755,14.09,1983,10/22
1756,14.06,1983,10/23
1757,13.93,1983,10/24
1758,13.87,1983,10/25
1759,13.87,1983,10/26
1760,13.92,1983,10/27
1761,13.9,1983,10/28
1762,13.83,1983,10/29
1763,13.77,1983,10/30
1764,13.78,1983,10/31
1765,13.78,1983,11/1
1766,13.82,1983,11/2
1767,13.8,1983,11/3
1768,13.77,1983,11/4
1769,13.72,1983,11/5
1770,13.72,1983,11/6
1771,13.66,1983,11/7
1772,13.6,1983,11/8
1773,13.56,1983,11/9
1774,13.47,1983,11/10
1775,13.38,1983,11/11
1776,13.32,1983,11/12
1777,13.22,1983,11/13
1778,13.2,1983,11/14
1779,13.17,1983,11/15
1780,13.09,1983,11/16
1781,13.06,1983,11/17
1782,13.04,1983,11/18
1783,13.03,1983,11/19
1784,12.97,1983,11/20
1785,12.99,1983,11/21
1786,12.99,1983,11/22
1787,12.93,1983,11/23
1788,12.83,1983,11/24
1789,12.78,1983,11/25
1790,12.73,1983,11/26
1791,12.72,1983,11/27
1792,12.73,1983,11/28
1793,12.73,1983,11/29
1794,12.68,1983,11/30
1795,12.61,1983,12/1
1796,12.64,1983,12/2
1797,12.68,1983,12/3
1798,12.63,1983,12/4
1799,12.64,1983,12/5
1800,12.66,1983,12/6
1801,12.66,1983,12/7
1802,12.64,1983,12/8
1803,12.63,1983,12/9
1804,12.63,1983,12/10
1805,12.63,1983,12/11
1806,12.63,1983,12/12
1807,12.6,1983,12/13
1808,12.56,1983,12/14
1809,12.5,1983,12/15
1810,12.4,1983,12/16
1811,12.31,1983,12/17
1812,12.25,1983,12/18
1813,12.21,1983,12/19
1814,12.13,1983,12/20
1815,12.12,1983,12/21
1816,12.13,1983,12/22
1817,12.21,1983,12/23
1818,12.26,1983,12/24
1819,12.27,1983,12/25
1820,12.34,1983,12/26
1821,12.39,1983,12/27
1822,12.3,1983,12/28
1823,12.2,1983,12/29
1824,12.1,1983,12/30
1825,12.1,1983,12/31
1826,12.13,1984,1/1
1827,12.26,1984,1/2
1828,12.31,1984,1/3
1829,12.38,1984,1/4
1830,12.45,1984,1/5
1831,12.44,1984,1/6
1832,12.36,1984,1/7
1833,12.23,1984,1/8
1834,12.19,1984,1/9
1835,12.21,1984,1/10
1836,12.18,1984,1/11
1837,12.2,1984,1/12
1838,12.18,1984,1/13
1839,12.25,1984,1/14
1840,12.28,1984,1/15
1841,12.28,1984,1/16
1842,12.32,1984,1/17
1843,12.31,1984,1/18
1844,12.25,1984,1/19
1845,12.19,1984,1/20
1846,12.15,1984,1/21
1847,12.11,1984,1/22
1848,12.19,1984,1/23
1849,12.28,1984,1/24
1850,12.24,1984,1/25
1851,12.11,1984,1/26
1852,12.04,1984,1/27
1853,12.02,1984,1/28
1854,11.99,1984,1/29
1855,11.95,1984,1/30
1856,11.91,1984,1/31
1857,11.93,1984,2/1
1858,12.03,1984,2/2
1859,12.11,1984,2/3
1860,12.16,1984,2/4
1861,12.12,1984,2/5
1862,12.05,1984,2/6
1863,12.08,1984,2/7
1864,12.13,1984,2/8
1865,12.21,1984,2/9
1866,12.34,1984,2/10
1867,12.38,1984,2/11
1868,12.37,1984,2/12
1869,12.34,1984,2/13
1870,12.45,1984,2/14
1871,12.56,1984,2/15
1872,12.55,1984,2/16
1873,12.53,1984,2/17
1874,12.51,1984,2/18
1875,12.49,1984,2/19
1876,12.51,1984,2/20
1877,12.49,1984,2/21
1878,12.38,1984,2/22
1879,12.31,1984,2/23
1880,12.33,1984,2/24
1881,12.3,1984,2/25
1882,12.3,1984,2/26
1883,12.34,1984,2/27
1884,12.35,1984,2/28
1886,12.54,1984,3/1
1887,12.66,1984,3/2
1888,12.78,1984,3/3
1889,12.88,1984,3/4
1890,12.99,1984,3/5
1891,12.98,1984,3/6
1892,12.96,1984,3/7
1893,13.03,1984,3/8
1894,13.11,1984,3/9
1895,13.15,1984,3/10
1896,13.13,1984,3/11
1897,13.17,1984,3/12
1898,13.13,1984,3/13
1899,13.22,1984,3/14
1900,13.25,1984,3/15
1901,13.18,1984,3/16
1902,13.19,1984,3/17
1903,13.18,1984,3/18
1904,13.18,1984,3/19
1905,13.17,1984,3/20
1906,13.21,1984,3/21
1907,13.28,1984,3/22
1908,13.34,1984,3/23
1909,13.32,1984,3/24
1910,13.26,1984,3/25
1911,13.37,1984,3/26
1912,13.43,1984,3/27
1913,13.5,1984,3/28
1914,13.57,1984,3/29
1915,13.61,1984,3/30
1916,13.57,1984,3/31
1917,13.51,1984,4/1
1918,13.51,1984,4/2
1919,13.51,1984,4/3
1920,13.51,1984,4/4
1921,13.6,1984,4/5
1922,13.68,1984,4/6
1923,13.69,1984,4/7
1924,13.73,1984,4/8
1925,13.79,1984,4/9
1926,13.86,1984,4/10
1927,13.94,1984,4/11
1928,13.98,1984,4/12
1929,14.05,1984,4/13
1930,14.1,1984,4/14
1931,14.2,1984,4/15
1932,14.23,1984,4/16
1933,14.2,1984,4/17
1934,14.18,1984,4/18
1935,14.18,1984,4/19
1936,14.17,1984,4/20
1937,14.2,1984,4/21
1938,14.36,1984,4/22
1939,14.44,1984,4/23
1940,14.37,1984,4/24
1941,14.3,1984,4/25
1942,14.28,1984,4/26
1943,14.3,1984,4/27
1944,14.4,1984,4/28
1945,14.52,1984,4/29
1946,14.61,1984,4/30
1947,14.7,1984,5/1
1948,14.82,1984,5/2
1949,14.89,1984,5/3
1950,14.95,1984,5/4
1951,14.96,1984,5/5
1952,15.04,1984,5/6
1953,15.14,1984,5/7
1954,15.23,1984,5/8
1955,15.27,1984,5/9
1956,15.22,1984,5/10
1957,15.21,1984,5/11
1958,15.26,1984,5/12
1959,15.31,1984,5/13
1960,15.4,1984,5/14
1961,15.41,1984,5/15
1962,15.39,1984,5/16
1963,15.41,1984,5/17
1964,15.48,1984,5/18
1965,15.5,1984,5/19
1966,15.5,1984,5/20
1967,15.48,1984,5/21
1968,15.49,1984,5/22
1969,15.53,1984,5/23
1970,15.52,1984,5/24
1971,15.53,1984,5/25
1972,15.55,1984,5/26
1973,15.55,1984,5/27
1974,15.61,1984,5/28
1975,15.69,1984,5/29
1976,15.72,1984,5/30
1977,15.73,1984,5/31
1978,15.7,1984,6/1
1979,15.7,1984,6/2
1980,15.72,1984,6/3
1981,15.71,1984,6/4
1982,15.66,1984,6/5
1983,15.59,1984,6/6
1984,15.58,1984,6/7
1985,15.6,1984,6/8
1986,15.65,1984,6/9
1987,15.7,1984,6/10
1988,15.8,1984,6/11
1989,15.84,1984,6/12
1990,15.82,1984,6/13
1991,15.77,1984,6/14
1992,15.74,1984,6/15
1993,15.69,1984,6/16
1994,15.69,1984,6/17
1995,15.69,1984,6/18
1996,15.69,1984,6/19
1997,15.69,1984,6/20
1998,15.7,1984,6/21
1999,15.73,1984,6/22
2000,15.81,1984,6/23
2001,15.84,1984,6/24
2002,15.84,1984,6/25
2003,15.93,1984,6/26
2004,15.9,1984,6/27
2005,15.94,1984,6/28
2006,15.97,1984,6/29
2007,15.93,1984,6/30
2008,15.95,1984,7/1
2009,15.98,1984,7/2
2010,15.97,1984,7/3
2011,16.0,1984,7/4
2012,15.98,1984,7/5
2013,16.02,1984,7/6
2014,16.02,1984,7/7
2015,16.05,1984,7/8
2016,16.09,1984,7/9
2017,16.09,1984,7/10
2018,16.04,1984,7/11
2019,16.03,1984,7/12
2020,16.05,1984,7/13
2021,16.05,1984,7/14
2022,16.11,1984,7/15
2023,16.1,1984,7/16
2024,16.04,1984,7/17
2025,16.02,1984,7/18
2026,16.07,1984,7/19
2027,16.08,1984,7/20
2028,16.05,1984,7/21
2029,16.05,1984,7/22
2030,16.12,1984,7/23
2031,16.06,1984,7/24
2032,15.99,1984,7/25
2033,15.93,1984,7/26
2034,15.89,1984,7/27
2035,15.9,1984,7/28
2036,15.96,1984,7/29
2037,16.01,1984,7/30
2038,16.02,1984,7/31
2039,16.02,1984,8/1
2040,16.02,1984,8/2
2041,16.01,1984,8/3
2042,16.02,1984,8/4
2043,16.05,1984,8/5
2044,16.11,1984,8/6
2045,16.06,1984,8/7
2046,16.04,1984,8/8
2047,16.01,1984,8/9
2048,15.95,1984,8/10
2049,15.89,1984,8/11
2050,15.86,1984,8/12
2051,15.9,1984,8/13
2052,15.94,1984,8/14
2053,15.91,1984,8/15
2054,15.87,1984,8/16
2055,15.93,1984,8/17
2056,15.99,1984,8/18
2057,16.13,1984,8/19
2058,16.18,1984,8/20
2059,16.15,1984,8/21
2060,16.14,1984,8/22
2061,16.13,1984,8/23
2062,16.11,1984,8/24
2063,15.99,1984,8/25
2064,15.9,1984,8/26
2065,15.91,1984,8/27
2066,15.94,1984,8/28
2067,15.97,1984,8/29
2068,15.94,1984,8/30
